,y_true,y_lasso,y_enet,,,
1740,0.21890314,0.012260749,0.012407224,,0.042701078,0.042640563
1741,0.215203547,0.012260749,0.012407224,,0.041185779,0.041126349
1742,0.182882557,0.012260749,0.012407224,,0.029111801,0.029061839
1743,0.282704304,0.012260749,0.012407224,,0.073139716,0.073060511
1744,-0.155562942,0.012260749,0.012407224,,0.028164791,0.028213976
1745,0.365507922,0.012260749,0.012407224,,0.124783565,0.124680103
1746,0.108991594,0.012260749,0.012407224,,0.009356856,0.009328541
1747,0.168319613,0.012260749,0.012407224,,0.024354369,0.024308673
1748,0.048654595,0.012260749,0.012407224,,0.001324512,0.001313872
1749,-0.025068205,0.012260749,0.012407224,,0.001393451,0.001404408
1750,-0.12134288,0.013254469,0.014259921,,0.018116446,0.01838812
1751,0.00944471,0.013254469,0.014259921,,1.45143E-05,2.31863E-05
1752,-0.177190135,0.013254469,0.014259921,,0.036269147,0.036653124
1753,-0.284588703,0.013254469,0.014259921,,0.088710555,0.0893105
1754,-0.288884646,0.013254469,0.014259921,,0.091288045,0.091896629
1755,-0.20010183,0.013254469,0.014259921,,0.04552091,0.04595096
1756,-0.402488465,0.013254469,0.014259921,,0.172842187,0.173679217
1757,-0.266450278,0.013254469,0.014259921,,0.078234746,0.078798216
1758,-0.281247414,0.013254469,0.014259921,,0.08673136,0.087324585
1759,-0.228741448,0.013254469,0.014259921,,0.058562024,0.059049665
1760,-0.213466985,0.013254469,0.014259921,,0.051402618,0.051859544
1761,-0.275519491,0.013254469,0.014259921,,0.0833904,0.083972108
1762,0.007983383,0.015160842,0.017814175,,5.15159E-05,9.66445E-05
1763,0.089212467,0.015160842,0.017814175,,0.005483643,0.005097716
1764,0.056355759,0.015160842,0.017814175,,0.001697021,0.001485454
1765,0.466456154,0.015160842,0.017814175,,0.203667459,0.201279626
1766,0.579933489,0.015160842,0.017814175,,0.318968143,0.315978124
1767,0.279659683,0.015160842,0.017814175,,0.069959637,0.06856307
1768,0.283614658,0.015160842,0.017814175,,0.072067451,0.070649897
1769,0.095601271,0.015160842,0.017814175,,0.006470663,0.006050832
1770,0.044186608,0.015160842,0.017814175,,0.000842495,0.000695505
1771,0.245281831,0.015160842,0.017814175,,0.052955669,0.051741535
1772,-0.110361613,0.015160842,0.017814175,,0.015755887,0.016429033
1773,-0.158733989,0.015160842,0.017814175,,0.030239412,0.031169254
1774,-0.181429521,0.014431243,0.016453905,,0.038361439,0.03915785
1775,-0.175578457,0.014431243,0.016453905,,0.036103686,0.036876428
1776,-0.181429521,0.014431243,0.016453905,,0.038361439,0.03915785
1777,-0.12787037,0.014844421,0.017224237,,0.020367512,0.021052445
1778,-0.132037037,0.014844421,0.017224237,,0.021574163,0.022278928
1779,-0.120462963,0.014844421,0.017224237,,0.018308088,0.018957765
1780,-0.083425926,0.014844421,0.017224237,,0.009657061,0.010130455
1781,-0.131111111,0.014844421,0.017224237,,0.021303017,0.022003376
1782,-0.074166667,0.014844421,0.017224237,,0.007922974,0.008352297
1783,-0.04037037,0.014844421,0.017224237,,0.003048673,0.003317139
1784,-0.07,0.014844421,0.017224237,,0.007198576,0.007608068
1785,0.573013525,0.012964199,0.013718739,,0.313655249,0.312810659
1786,0.248618566,0.012964199,0.013718739,,0.055532981,0.055177929
1787,0.443162459,0.012964199,0.013718739,,0.185070543,0.184421909
1788,0.357096298,0.012964199,0.013718739,,0.118426902,0.117908148
1789,0.319433402,0.012964199,0.013718739,,0.093923373,0.093461456
1790,0.293584913,0.012964199,0.013718739,,0.078747985,0.078325076
1791,-0.138893964,0.012964199,0.013718739,,0.023060902,0.023290637
1792,0.525648496,0.012964199,0.013718739,,0.262845189,0.262072077
1793,0.08157002,0.012964199,0.013718739,,0.004706759,0.004603796
1794,0.332536653,0.012964199,0.013718739,,0.102126554,0.101644863
1795,-0.03267171,0.012964199,0.013718739,,0.002082636,0.002152074
1796,-0.076170206,0.012964199,0.013718739,,0.007944942,0.008080022
1797,-0.288988003,0.011685438,0.01133461,,0.090404518,0.090193672
1798,-0.229404602,0.011685438,0.01133461,,0.058124408,0.057955368
1799,-0.274455466,0.011685438,0.01133461,,0.081876617,0.081675967
1800,-0.204214872,0.011685438,0.01133461,,0.046612944,0.046461579
1801,-0.220200662,0.011685438,0.01133461,,0.053771164,0.053608582
1802,-0.181770176,0.011685438,0.01133461,,0.037425075,0.037289458
1803,-0.401211481,0.011685438,0.01133461,,0.170483866,0.170194277
1804,-0.475811836,0.011685438,0.01133461,,0.237653593,0.23731166
1805,0.323154739,0.011685438,0.01133461,,0.097013125,0.097231793
1806,0.151670805,0.011685438,0.01133461,,0.019595903,0.019694248
1807,0.141336557,0.011685438,0.01133461,,0.016809413,0.016900506
1808,-0.125900646,0.011685438,0.01133461,,0.018929931,0.018833515
1809,-0.244437037,0.011429163,0.010856809,,0.065467512,0.065174948
1810,-0.032681593,0.011429163,0.010856809,,0.001945759,0.001895592
1811,-0.241025859,0.011429163,0.010856809,,0.063733538,0.063444878
1812,-0.227118748,0.011429163,0.010856809,,0.056905106,0.056632366
1813,-0.240763461,0.011429163,0.010856809,,0.063601119,0.06331276
1814,-0.240238664,0.011429163,0.010856809,,0.063336695,0.063048937
1815,-0.232104316,0.011429163,0.010856809,,0.059308555,0.059030108
1816,-0.240501063,0.011429163,0.010856809,,0.063468838,0.063180779
1817,-0.049234728,0.013620577,0.014942494,,0.003950789,0.004118716
1818,-0.049099282,0.013620577,0.014942494,,0.003933781,0.004101349
1819,-0.048557497,0.013620577,0.014942494,,0.003866113,0.004032249
1820,-0.271819425,0.012836061,0.013479838,,0.081028746,0.08139567
1821,-0.274074499,0.012836061,0.013479838,,0.082317669,0.082687497
1822,-0.252275451,0.012836061,0.013479838,,0.070284114,0.070625874
1823,-0.263300257,0.012836061,0.013479838,,0.076251266,0.076607221
1824,-0.269063224,0.012836061,0.013479838,,0.079467207,0.079830582
1825,-0.286853251,0.012836061,0.013479838,,0.089813684,0.090199965
1826,-0.263801384,0.012836061,0.013479838,,0.076528276,0.076884876
1827,-0.224964,0.012836061,0.013479838,,0.056548869,0.056855464
1828,-0.242503464,0.012836061,0.013479838,,0.065198273,0.065527451
1829,-0.268311532,0.012836061,0.013479838,,0.079043969,0.079406376
1830,-0.253778834,0.012836061,0.013479838,,0.071083502,0.071427198
1831,-0.300926951,0.013725179,0.015137515,,0.099005962,0.099896746
1832,-0.285890042,0.013725179,0.015137515,,0.08976928,0.09061759
1833,-0.213135705,0.013725179,0.015137515,,0.051465861,0.052108663
1834,-0.197552,0.013725179,0.015137515,,0.044638046,0.04523683
1835,-0.001677277,0.013725179,0.015137515,,0.000237236,0.000282737
1836,0.518204858,0.013725179,0.015137515,,0.254499747,0.253076752
1837,0.180800927,0.013725179,0.015137515,,0.027914306,0.027444366
1838,0.455171351,0.013725179,0.015137515,,0.194874723,0.193629777
1839,0.243652168,0.013725179,0.015137515,,0.05286642,0.052218947
1840,0.188638346,0.013725179,0.015137515,,0.030594616,0.030102538
1841,0.158199997,0.013725179,0.015137515,,0.020872973,0.020466874
1842,-0.024004808,0.013725179,0.015137515,,0.001423552,0.001532121
1843,-0.35097835,0.013617962,0.014937618,,0.132930471,0.133894496
1844,-0.35097835,0.013617962,0.014937618,,0.132930471,0.133894496
1845,-0.340627574,0.013617962,0.014937618,,0.1254899,0.126426606
1846,-0.153546876,0.013617962,0.014937618,,0.027944083,0.028387025
1847,-0.181915671,0.013617962,0.014937618,,0.038233401,0.038751217
1848,-0.079554156,0.015111156,0.01772154,,0.008961521,0.009462561
1849,-0.128869225,0.015111156,0.01772154,,0.02073035,0.021488852
1850,0.17798009,0.015111156,0.01772154,,0.02652629,0.025682803
1851,0.231991832,0.015111156,0.01772154,,0.047037227,0.045911758
1852,-0.182880967,0.015111156,0.01772154,,0.039200881,0.040241366
1853,0.34353782,0.015111156,0.01772154,,0.107864073,0.106156248
1854,0.09539692,0.015111156,0.01772154,,0.006445804,0.006033465
1855,0.576805922,0.015111156,0.01772154,,0.31550101,0.312575346
1856,0.275436059,0.015111156,0.01772154,,0.067769055,0.066416773
1857,0.206942908,0.015111156,0.01772154,,0.036799421,0.035804726
1858,0.123968349,0.015111156,0.01772154,,0.011849888,0.011288384
1859,-0.211061006,0.015111156,0.01772154,,0.051153847,0.052341453
1860,0.042227945,0.011005524,0.010066974,,0.00097484,0.001034328
1861,-0.072620596,0.011005524,0.010066974,,0.006993328,0.006837234
1862,-0.013895452,0.011005524,0.010066974,,0.000620059,0.000574198
1863,0.133103247,0.011005524,0.010066974,,0.014907854,0.015137924
1864,0.032750153,0.011005524,0.010066974,,0.000472829,0.000514527
1865,0.127713914,0.011005524,0.010066974,,0.013620848,0.013840802
1866,0.037767807,0.011005524,0.010066974,,0.00071622,0.000767336
1867,0.273597579,0.011005524,0.010066974,,0.068954587,0.069448379
1868,0.714221998,0.011005524,0.010066974,,0.494513409,0.495834297
1869,0.484896594,0.011005524,0.010066974,,0.224572746,0.225463167
1870,0.266164016,0.011005524,0.010066974,,0.065105856,0.065585695
1871,0.295712427,0.011005524,0.010066974,,0.081058021,0.081593325
1872,-0.157006639,0.014389402,0.016375897,,0.029376603,0.030061504
1873,-0.176922148,0.014389402,0.016375897,,0.036600109,0.037364134
1874,-0.073421847,0.014389402,0.016375897,,0.007710815,0.008063635
1875,-0.092733856,0.014389402,0.016375897,,0.011475392,0.011904938
1876,-0.121400121,0.014389402,0.016375897,,0.018438794,0.018982231
1877,-0.16032589,0.014389402,0.016375897,,0.030525433,0.031223521
1878,-0.095147858,0.014389402,0.016375897,,0.011998411,0.012437548
1879,-0.053808087,0.014389402,0.016375897,,0.004650897,0.004925792
1880,-0.163946892,0.014389402,0.016375897,,0.031803834,0.032516308
1881,0.727121304,0.014389402,0.016375897,,0.507986763,0.505159033
1882,0.774194327,0.014389402,0.016375897,,0.577303524,0.574288773
1883,0.82006035,0.014389402,0.016375897,,0.649105676,0.645908701
1884,-0.472211904,0.012313051,0.012504734,,0.234764432,0.234950219
1885,-0.461850914,0.012313051,0.012504734,,0.224831465,0.225013281
1886,-0.42698536,0.012313051,0.012504734,,0.192983094,0.193151543
1887,-0.427478741,0.012313051,0.012504734,,0.19341682,0.193585458
1888,-0.413088477,0.012313051,0.012504734,,0.180966459,0.181129581
1889,-0.342041688,0.012313051,0.012504734,,0.125567281,0.125703165
1890,-0.415144229,0.012313051,0.012504734,,0.182719726,0.182883636
1891,-0.332502999,0.012313051,0.012504734,,0.118898108,0.119030336
1892,-0.344837511,0.012313051,0.012504734,,0.127556523,0.12769348
1893,-0.362928128,0.012313051,0.012504734,,0.140805942,0.140949834
1894,-0.300351037,0.012313051,0.012504734,,0.097758832,0.097878734
1895,-0.386610391,0.012313051,0.012504734,,0.159139912,0.159292883
1896,-0.295208037,0.009697998,0.007629215,,0.09296769,0.091710401
1897,-0.218394381,0.009697998,0.007629215,,0.052026134,0.051086666
1898,-0.238309033,0.009697998,0.007629215,,0.061507487,0.060485622
1899,-0.310855263,0.009697998,0.007629215,,0.102754393,0.101432363
1900,-0.346417141,0.009697998,0.007629215,,0.126817992,0.125348822
1901,-0.298052987,0.009697998,0.007629215,,0.094710669,0.093441609
1902,-0.377711593,0.009697998,0.007629215,,0.150086192,0.148487538
1903,-0.316545164,0.009697998,0.007629215,,0.106434601,0.105089028
1904,-0.26249111,0.009697998,0.007629215,,0.07408691,0.07296499
1905,-0.282405761,0.009697998,0.007629215,,0.085324606,0.084120287
1906,-0.214126956,0.009697998,0.007629215,,0.05009761,0.049175799
1907,-0.258223684,0.009697998,0.007629215,,0.071782028,0.070677764
1908,-0.353677081,0.013515975,0.014747473,,0.13483074,0.135736652
1909,-0.429186305,0.013515975,0.014747473,,0.195985309,0.1970772
1910,-0.338314623,0.013515975,0.014747473,,0.123784769,0.124652844
1911,-0.306766718,0.013515975,0.014747473,,0.102581003,0.103371375
1912,-0.366707737,0.013515975,0.014747473,,0.144570071,0.145508078
1913,-0.299359819,0.013515975,0.014747473,,0.097891262,0.098663391
1914,-0.396678247,0.013515975,0.014747473,,0.168259299,0.169271123
1915,-0.336119986,0.013515975,0.014747473,,0.122245305,0.123107974
1916,-0.198543688,0.013515975,0.014747473,,0.044969301,0.04549312
1917,-0.24085903,0.013515975,0.014747473,,0.064706643,0.065334685
1918,-0.153965127,0.013515975,0.014747473,,0.028049919,0.028463941
1919,-0.203138709,0.013515975,0.014747473,,0.046939252,0.047474388
1920,-0.271868583,0.014219424,0.016058988,,0.081846348,0.082902286
1921,-0.404654346,0.014219424,0.016058988,,0.175455235,0.17699971
1922,-0.34072553,0.014219424,0.016058988,,0.12598592,0.127295193
1923,-0.155646817,0.014219424,0.016058988,,0.02885454,0.029482884
1924,-0.224229979,0.014219424,0.016058988,,0.056858118,0.057738788
1925,-0.010677618,0.014219424,0.016058988,,0.000619863,0.000714846
1926,-0.127583847,0.014219424,0.016058988,,0.020108167,0.020633264
1927,0.595345654,0.014219424,0.016058988,,0.337707695,0.335573041
1928,0.200958248,0.014219424,0.016058988,,0.034871388,0.034187736
1929,-0.080492813,0.014219424,0.016058988,,0.008970408,0.00932225
1930,0.14017796,0.014219424,0.016058988,,0.015865553,0.015405519
1931,0.317864476,0.014219424,0.016058988,,0.092200318,0.091086553
1932,0.241836549,0.010218394,0.008599443,,0.05364697,0.054399547
1933,0.15739432,0.010218394,0.008599443,,0.021660753,0.022139915
1934,0.219402987,0.010218394,0.008599443,,0.043758194,0.044438134
1935,0.185695121,0.010218394,0.008599443,,0.030792082,0.031362879
1936,0.259975138,0.010218394,0.008599443,,0.062378431,0.06318974
1937,0.324936599,0.010218394,0.008599443,,0.099047549,0.100069196
1938,0.186692169,0.010218394,0.008599443,,0.031142993,0.031717019
1939,0.569941776,0.010218394,0.008599443,,0.313290264,0.315105214
1940,0.335443942,0.010218394,0.008599443,,0.105771657,0.106827327
1941,0.40592751,0.010218394,0.008599443,,0.156585705,0.157869593
1942,0.401747581,0.010218394,0.008599443,,0.153295105,0.154565459
1943,0.348942427,0.010218394,0.008599443,,0.114733971,0.115833347
1944,-0.232577252,0.013644112,0.014986374,,0.06062496,0.061287749
1945,-0.343262946,0.013644112,0.014986374,,0.127382648,0.128342575
1946,-0.208908613,0.013644112,0.014986374,,0.049529715,0.050128965
1947,-0.125894342,0.013644112,0.014986374,,0.01947098,0.019847376
1948,-0.160005028,0.013644112,0.014986374,,0.030154024,0.030621991
1949,-0.073162006,0.013644112,0.014986374,,0.007535302,0.007770137
1950,-0.046882856,0.013644112,0.014986374,,0.003663514,0.003827802
1951,0.534043006,0.013644112,0.014986374,,0.270815008,0.269419787
1952,0.309016901,0.013644112,0.014986374,,0.087245084,0.086453951
1953,-0.124154001,0.013644112,0.014986374,,0.01898832,0.019360044
1954,0.05666744,0.013644112,0.014986374,,0.001851007,0.001737311
1955,-0.252069072,0.013644112,0.014986374,,0.070603496,0.071318611
1956,-0.268622785,0.013434908,0.014596332,,0.079556542,0.080213068
1957,-0.21830832,0.013434908,0.014596332,,0.053704924,0.054244577
1958,-0.213674093,0.013434908,0.014596332,,0.051578498,0.052107387
1959,-0.232542017,0.013434908,0.014596332,,0.060504648,0.061077364
1960,-0.207053768,0.013434908,0.014596332,,0.048615256,0.049128767
1961,-0.228569823,0.013434908,0.014596332,,0.05856629,0.059129779
1962,-0.227245758,0.013434908,0.014596332,,0.057927183,0.058487596
1963,-0.205067671,0.013434908,0.014596332,,0.047743377,0.048252274
1964,-0.23750726,0.013434908,0.014596332,,0.062971972,0.063556221
1965,-0.248430796,0.013434908,0.014596332,,0.068573647,0.06918327
1966,-0.207053768,0.013434908,0.014596332,,0.048615256,0.049128767
1967,-0.224597628,0.013434908,0.014596332,,0.056659488,0.057213751
1968,-0.253861386,0.014222039,0.016063863,,0.071868723,0.07285964
1969,-0.246160616,0.014222039,0.016063863,,0.067799127,0.068761678
1970,-0.248360836,0.014222039,0.016063863,,0.068949766,0.069920422
1971,-0.250561056,0.014222039,0.016063863,,0.070110087,0.071088848
1972,-0.250561056,0.014222039,0.016063863,,0.070110087,0.071088848
1973,-0.212057206,0.014222039,0.016063863,,0.051202296,0.052039222
1974,-0.238459846,0.014222039,0.016063863,,0.063848135,0.064782319
1975,-0.071243124,0.014222039,0.016063863,,0.007304294,0.00762251
1976,-0.196655666,0.014222039,0.016063863,,0.044469406,0.045249598
1977,-0.245060506,0.014222039,0.016063863,,0.067227438,0.068185936
1978,-0.254961496,0.014222039,0.016063863,,0.072459775,0.073454746
1979,-0.367718056,0.010218394,0.008599443,,0.14283596,0.14161486
1980,-0.3028645,0.010218394,0.008599443,,0.098020898,0.097009788
1981,-0.346651506,0.013359071,0.014454942,,0.129607616,0.130397867
1982,-0.410924812,0.013359071,0.014454942,,0.180016814,0.180947936
1983,-0.386388044,0.013359071,0.014454942,,0.159797756,0.160675099
1984,-0.390513695,0.013359071,0.014454942,,0.163113211,0.163999597
1985,-0.376833903,0.013359071,0.014454942,,0.152250558,0.153106961
1986,-0.30633593,0.013359071,0.014454942,,0.102204894,0.102906784
1987,-0.359752259,0.013359071,0.014454942,,0.139212065,0.140031029
1988,-0.3689445,0.013359071,0.014454942,,0.146156021,0.146995132
1989,-0.263342299,0.013359071,0.014454942,,0.076563649,0.077171307
1990,-0.338617343,0.013359071,0.014454942,,0.123887396,0.124660038
1991,-0.346000088,0.013359071,0.014454942,,0.129139005,0.129927828
1992,0.332304527,0.008390472,0.005191455,,0.104920315,0.107002962
1993,0.242283951,0.008390472,0.005191455,,0.054706159,0.056212851
1994,0.240997942,0.008390472,0.005191455,,0.054106235,0.055604699
1995,0.229166667,0.008390472,0.005191455,,0.048742128,0.050164895
1996,-0.15149177,0.008390472,0.005191455,,0.025562331,0.024549633
1997,-0.172582305,0.008390472,0.005191455,,0.032751146,0.03160351
1998,-0.193158436,0.008390472,0.005191455,,0.040621962,0.039342679
1999,-0.333590535,0.008390472,0.005191455,,0.116951009,0.114773237
2000,-0.077674897,0.008390472,0.005191455,,0.007407248,0.006866832
2001,0.053240741,0.008390472,0.005191455,,0.002011547,0.002308734
2002,0.10159465,0.008390472,0.005191455,,0.008687019,0.009293576
2003,-0.037808642,0.008390472,0.005191455,,0.002134358,0.001849008
2004,-0.128750942,0.012156147,0.012212203,,0.019854808,0.019870608
2005,-0.197229533,0.012156147,0.012212203,,0.043842363,0.043865841
2006,-0.252612163,0.012156147,0.012212203,,0.070102258,0.070131945
2007,-0.272768555,0.012156147,0.012212203,,0.081182086,0.081214033
2008,-0.163521668,0.012156147,0.012212203,,0.030862695,0.030882393
2009,-0.258951367,0.012156147,0.012212203,,0.073499284,0.073529682
2010,-0.141163636,0.012156147,0.012212203,,0.023506956,0.023524148
2011,-0.162155133,0.012156147,0.012212203,,0.030384422,0.030403968
2012,-0.144314258,0.012156147,0.012212203,,0.024482988,0.024500533
2013,-0.016846903,0.012156147,0.012212203,,0.000841177,0.000844432
2014,-0.118008458,0.012156147,0.012212203,,0.016942824,0.016957421
2015,0.065580377,0.012574556,0.012992286,,0.002809617,0.002765507
2016,-0.089375293,0.012574556,0.012992286,,0.010393772,0.010479121
2017,-0.127816474,0.012574556,0.012992286,,0.019709641,0.019827107
2018,-0.233612424,0.012574556,0.012992286,,0.060608029,0.060813883
2019,0.279157193,0.012574556,0.012992286,,0.071066303,0.070843758
2020,0.140543987,0.012574556,0.012992286,,0.016376175,0.016269436
2021,0.084238575,0.012574556,0.012992286,,0.005135732,0.005076034
2022,0.376418011,0.012574556,0.012992286,,0.13238206,0.132078257
2023,0.503518712,0.012574556,0.012992286,,0.241026165,0.240616175
2024,0.38124797,0.012574556,0.012992286,,0.135920086,0.135612249
2025,0.363449902,0.012574556,0.012992286,,0.123113509,0.12282054
2026,0.16396598,0.012574556,0.012992286,,0.022919363,0.022793056
2027,-0.237837075,0.014360636,0.016322266,,0.063603686,0.064596971
2028,-0.26442277,0.014360636,0.016322266,,0.077720188,0.078817775
2029,0.288208809,0.014360636,0.016322266,,0.074992821,0.073922292
2030,0.022216906,0.014360636,0.016322266,,6.1721E-05,3.47468E-05
2031,-0.15025273,0.014360636,0.016322266,,0.02709756,0.027747229
2032,-0.1414808,0.014360636,0.016322266,,0.024286553,0.024901808
2033,-0.082641394,0.014360636,0.016322266,,0.009409394,0.009793806
2034,-0.102749356,0.014360636,0.016322266,,0.01371475,0.014178051
2035,-0.032438965,0.014360636,0.016322266,,0.002190203,0.002377658
2036,8.47E-05,0.014360636,0.016322266,,0.000203804,0.00026366
2037,-0.054706171,0.014360636,0.016322266,,0.004770224,0.005045039
2038,-0.64548495,0.01179004,0.01152963,,0.432010412,0.431668159
2039,0.35451505,0.01179004,0.01152963,,0.117460433,0.117638998
2040,0.2909699,0.01179004,0.01152963,,0.077941394,0.078086864
2041,-0.193326084,0.014193273,0.016010233,,0.043064284,0.043821693
2042,-0.354990427,0.014193273,0.016010233,,0.136296604,0.137641489
2043,-0.112016918,0.014193273,0.016010233,,0.015929012,0.016390951
2044,-0.080461917,0.014193273,0.016010233,,0.008959605,0.009306876
2045,-0.078627324,0.014193273,0.016010233,,0.008615663,0.008956267
2046,-0.288137855,0.014193273,0.016010233,,0.091404111,0.092506059
2047,-0.032835881,0.014193273,0.016010233,,0.002211741,0.002385943
2048,0.392569564,0.014193273,0.016010233,,0.143168618,0.14179693
2049,-0.402322928,0.014193273,0.016010233,,0.173485746,0.175002634
2050,0.11084945,0.014193273,0.016010233,,0.009342417,0.008994477
2051,0.173445766,0.014193273,0.016010233,,0.025361357,0.024785947
2052,0.223346698,0.014193273,0.016010233,,0.043745155,0.04298841
2053,-0.355704745,0.010011805,0.008214277,,0.133748594,0.132437055
2054,-0.274667468,0.010011805,0.008214277,,0.081042288,0.080022082
2055,-0.367049964,0.010011805,0.008214277,,0.142175577,0.14082325
2056,-0.355704745,0.010011805,0.008214277,,0.133748594,0.132437055
2057,-0.176612362,0.010011805,0.008214277,,0.03482858,0.034160887
2058,-0.217941374,0.010011805,0.008214277,,0.051962651,0.051146378
2059,-0.346790644,0.010011805,0.008214277,,0.127307988,0.126028494
2060,-0.327341698,0.010011805,0.008214277,,0.113807386,0.112597812
2061,-0.246304421,0.010011805,0.008214277,,0.065698007,0.064779768
2062,-0.308703124,0.010011805,0.008214277,,0.101579206,0.100436639
2063,-0.313565361,0.010011805,0.008214277,,0.104702182,0.103542135
2064,-0.31923797,0.010011805,0.008214277,,0.108405414,0.107224974
2065,-0.0263081,0.014666598,0.016892702,,0.001678926,0.001866309
2066,-0.077392629,0.014666598,0.016892702,,0.008474901,0.008889724
2067,-0.080933299,0.014666598,0.016892702,,0.00913934,0.009569926
2068,-0.029210811,0.014666598,0.016892702,,0.001925227,0.002125534
2069,-0.112097573,0.014666598,0.016892702,,0.016069155,0.016638491
2070,0.14184182,0.014666598,0.016892702,,0.016173537,0.015612282
2071,-0.092512247,0.014666598,0.016892702,,0.011487305,0.011969443
2072,0.366371326,0.014666598,0.016892702,,0.123696216,0.122135309
2073,0.473899237,0.014666598,0.016892702,,0.210894617,0.208854973
2074,0.333500513,0.014666598,0.016892702,,0.101655065,0.100240506
2075,0.318524436,0.014666598,0.016892702,,0.092329586,0.090981703
2076,0.117838631,0.014666598,0.016892702,,0.010644468,0.010190081
2077,-0.328705989,0.01152592,0.011037203,,0.115757752,0.115425436
2078,-0.370251639,0.01152592,0.011037203,,0.145754104,0.145381181
2079,-0.326306696,0.01152592,0.011037203,,0.114130876,0.113800906
2080,-0.301934932,0.01152592,0.011037203,,0.098257706,0.097951557
2081,-0.370251639,0.01152592,0.011037203,,0.145754104,0.145381181
2082,-0.426066767,0.01152592,0.011037203,,0.191487359,0.19105988
2083,-0.477335867,0.01152592,0.011037203,,0.238985846,0.238508255
2084,-0.188536776,0.01152592,0.011037203,,0.040025082,0.039829773
2085,-0.004675177,0.01152592,0.011037203,,0.000262476,0.000246879
2086,-0.094080405,0.01152592,0.011037203,,0.011152696,0.011049711
2087,-0.151789712,0.01152592,0.011037203,,0.026671996,0.026512604
2088,-0.005559127,0.01152592,0.011037203,,0.000291899,0.000275438
2089,-0.214588544,0.008597061,0.005576621,,0.049811814,0.0484727
2090,-0.291291931,0.008597061,0.005576621,,0.089933407,0.088130937
2091,-0.299043869,0.008597061,0.005576621,,0.094642942,0.092793643
2092,-0.208468593,0.008597061,0.005576621,,0.047117498,0.045815354
2093,-0.064853742,0.008597061,0.005576621,,0.005395021,0.004960436
2094,-0.140333138,0.008597061,0.005576621,,0.022180204,0.021289658
2095,-0.183172795,0.008597061,0.005576621,,0.036775678,0.035626342
2096,0.144040587,0.008597061,0.005576621,,0.018344949,0.01917227
2097,0.236247849,0.008597061,0.005576621,,0.051824881,0.053209215
2098,0.093040995,0.008597061,0.005576621,,0.007130778,0.007650017
2099,-0.019566104,0.008597061,0.005576621,,0.000793164,0.000632157
2100,0.031433488,0.008597061,0.005576621,,0.000521502,0.000668578
2101,0.876155376,0.01155207,0.011085958,,0.747538876,0.748345098
2102,-0.1000351,0.01155207,0.011085958,,0.012451697,0.01234789
2103,0.183514684,0.01155207,0.011085958,,0.02957114,0.029731665
2104,-0.013455013,0.01155207,0.011085958,,0.000625354,0.000602259
2105,0.166198666,0.01155207,0.011085958,,0.02391557,0.024059952
2106,0.031999532,0.01155207,0.011085958,,0.000418099,0.000437378
2107,-0.110857611,0.01155207,0.011085958,,0.01498413,0.014870234
2108,-0.071896572,0.01155207,0.011085958,,0.006963676,0.0068861
2109,0.131566632,0.01155207,0.011085958,,0.014403495,0.014515593
2110,-0.091377091,0.01155207,0.011085958,,0.010594412,0.010498677
2111,-0.054580555,0.01155207,0.011085958,,0.004373524,0.004312091
2112,0.073125073,0.01155207,0.011085958,,0.003791235,0.003848852
2113,-0.279569378,0.007446438,0.003431392,,0.082378079,0.080089436
2114,-0.368516746,0.007446438,0.003431392,,0.141348316,0.138345418
2115,-0.152200957,0.007446438,0.003431392,,0.025487291,0.024221428
2116,-0.137990431,0.007446438,0.003431392,,0.021151883,0.020000132
2117,-0.261148325,0.007446438,0.003431392,,0.072143147,0.070002427
2118,-0.167990431,0.007446438,0.003431392,,0.030778095,0.029385441
2119,-0.166937799,0.007446438,0.003431392,,0.030409862,0.029025661
2120,0.076220096,0.007446438,0.003431392,,0.004729816,0.005298195
2121,0.056746411,0.007446438,0.003431392,,0.002430487,0.002842491
2122,0.148851675,0.007446438,0.003431392,,0.019995441,0.021147058
2123,-0.073238672,0.013304155,0.014352556,,0.007489661,0.007672223
2124,-0.176497517,0.013304155,0.014352556,,0.036024675,0.03642375
2125,-0.173983551,0.013304155,0.014352556,,0.035076685,0.035470489
2126,-0.063648355,0.013304155,0.014352556,,0.005921689,0.006084142
2127,0.112143079,0.013304155,0.014352556,,0.009769133,0.009562986
2128,0.378902855,0.013304155,0.014352556,,0.133662409,0.132896921
2129,-0.132084109,0.013304155,0.014352556,,0.021137747,0.021443697
2130,0.493893544,0.013304155,0.014352556,,0.230966161,0.229959559
2131,0.339331161,0.013304155,0.014352556,,0.106293608,0.105611093
2132,-0.019141837,0.013304155,0.014352556,,0.001052742,0.001121874
2133,-0.179570143,0.013304155,0.014352556,,0.037200495,0.037606013
2134,-0.506106456,0.013304155,0.014352556,,0.269787383,0.270877583
2135,-0.164489859,0.01505624,0.017619154,,0.032236802,0.033163693
2136,-0.187820945,0.01505624,0.017619154,,0.041159152,0.042205634
2137,-0.19200166,0.01505624,0.017619154,,0.042872974,0.043940886
2138,-0.192675969,0.01505624,0.017619154,,0.043152671,0.044224039
2139,-0.193215416,0.01505624,0.017619154,,0.043377083,0.044451216
2140,-0.193215416,0.01505624,0.017619154,,0.043377083,0.044451216
2141,-0.191462213,0.01505624,0.017619154,,0.042649871,0.043715018
