,0,1,2,3,,,,,,,,,
663,-0.300873701,-0.257575946,835,1095.998865,,0.001874696,,,,,68120.40753,,
664,-0.223070117,-0.25899302,1304,1087.456741,,0.001290455,,,,,46890.98302,,
665,-0.2544238,-0.260410094,1115,1078.914618,,3.58E-05,,,,,1302.154794,,
666,-0.283952665,-0.261827169,937,1070.372494,,0.000489538,,,,,17788.22216,,
667,-0.284450343,-0.263244243,934,1061.83037,,0.000449699,,,,,16340.60349,,
668,-0.290422473,-0.264661317,898,1053.288246,,0.000663637,,,,,24114.43935,,
669,-0.232857775,-0.266078392,1245,1044.746122,,0.001103609,,,,,40101.61565,,
670,-0.188232692,-0.23996363,1514,1202.165908,,0.00267609,,,,,97240.50093,,
671,-0.224894935,-0.241380704,1293,1193.623784,,0.000271781,,,,,9875.632306,,
672,-0.197688564,-0.242797778,1457,1185.08166,,0.002034841,,,,,73939.58363,,
673,-0.213780137,-0.244214852,1360,1176.539536,,0.000926272,,,,,33657.74185,,
674,-0.361869018,0.002200922,150,983.3560929,,0.132546921,,,,,694482.3776,,
675,0.474740855,0.000783848,2065,980.1124099,,0.224635245,,,,,1176981.083,,
676,0.590075063,-0.000633226,2329,976.8687269,,0.348936282,,,,,1828258.98,,
677,0.532844831,-0.002050301,2198,973.6250439,,0.286112802,,,,,1499094.033,,
678,0.494400095,-0.003467375,2110,970.3813608,,0.247872018,,,,,1298730.643,,
679,-0.205468843,-0.004884449,508,967.1376778,,0.040234099,,,,,210807.4072,,
680,-0.409924937,-0.006301523,40,963.8939948,,0.16291186,,,,,853580.1136,,
681,-0.35793717,-0.007718598,159,960.6503117,,0.122653048,,,,,642643.2222,,
682,0.276400969,0.018396164,1611,1020.427002,,0.066566479,,,,,348776.466,,
683,0.099904682,0.01697909,1207,1017.183319,,0.006876654,,,,,36030.37239,,
684,-0.271873387,0.015562016,356,1013.939636,,0.08261911,,,,,432884.5646,,
685,0.209996426,0.014144941,1459,1010.695953,,0.038357804,,,,,200976.5186,,
686,-0.16311133,-0.261119598,13525,11531.02178,,0.009605621,,,,,3975949.142,,
687,-0.12403539,-0.262536672,14320,11502.19141,,0.019182605,,,,,7940045.25,,
688,-0.059400344,-0.263953746,15635,11473.36103,,0.041842094,,,,,17319238.92,,
689,-0.085647579,-0.265370821,15101,11444.53065,,0.032300444,,,,,13369768.11,,
690,-0.051044483,-0.266787895,15805,11415.70028,,0.04654522,,,,,19265952.03,,
691,0.158835095,-0.268204969,20075,11386.8699,,0.182363216,,,,,75483604.63,,
692,-0.137994593,-0.269622044,14036,11358.03952,,0.017325786,,,,,7171472.332,,
693,0.278618825,-0.271039118,22512,11329.20915,,0.302123854,,,,,125054811.2,,
694,0.326738756,-0.244924356,23491,11860.51398,,0.326798714,,,,,135268205.1,,
695,0.27434259,-0.24634143,22425,11831.6836,,0.271111849,,,,,112218352.4,,
696,0.159031703,-0.247758504,20079,11802.85323,,0.165478273,,,,,68494605.36,,
697,-0.033841239,-0.249175579,16155,11774.02285,,0.046368878,,,,,19192960.79,,
698,-0.292063679,-0.225656825,6403,8491.82757,,0.00440987,,,,,4363200.617,,
699,-0.147285424,-0.2270739,10957,8447.253498,,0.006366201,,,,,6298827.504,,
700,-0.060399396,-0.228490974,13690,8402.679427,,0.028254778,,,,,27955758.84,,
701,-0.133074647,-0.229908048,11404,8358.105355,,0.009376708,,,,,9277474.188,,
702,-0.078456939,-0.231325123,13122,8313.531284,,0.023368682,,,,,23121371.39,,
703,-0.03105589,-0.232742197,14613,8268.957212,,0.040677366,,,,,40246878.9,,
704,-0.23633327,-0.234159271,8156,8224.383141,,4.73E-06,,,,,4676.253973,,
705,-0.093526085,-0.235576345,12648,8179.809069,,0.020178276,,,,,19964730.2,,
706,0.504820759,-0.209461583,31469,9001.248906,,0.510199265,,,,,504799839.2,,
707,0.134990844,-0.210878658,19836,8956.674835,,0.119625712,,,,,118359716,,
708,0.078211317,-0.212295732,18050,8912.100763,,0.084394346,,,,,83501202.47,,
709,0.02448377,-0.213712806,16360,8867.526692,,0.056737609,,,,,56137156.27,,
710,-0.228442169,-0.209903191,4615,4879.310201,,0.000343694,,,,,69859.88235,,
711,-0.298302588,-0.211320266,3619,4859.106973,,0.007565924,,,,,1537865.304,,
712,-0.151216946,-0.21273734,5716,4838.903744,,0.003784759,,,,,769297.8423,,
713,-0.0780599,-0.214154414,6759,4818.700516,,0.018521717,,,,,3764762.088,,
714,-0.074132005,-0.215571489,6815,4798.497288,,0.020005127,,,,,4066283.188,,
715,-0.179273339,-0.216988563,5316,4778.29406,,0.001422438,,,,,289127.6779,,
716,-0.107378831,-0.218405637,6341,4758.090832,,0.012326952,,,,,2505601.434,,
717,-0.04165673,-0.219822711,7278,4737.887604,,0.031743117,,,,,6452170.984,,
718,-0.217219611,-0.193707949,4775,5110.205765,,0.000552798,,,,,112362.9049,,
719,0.165680017,-0.195125024,10234,5090.002537,,0.130180277,,,,,26460709.9,,
720,0.050298099,-0.196542098,8589,5069.799309,,0.060930083,,,,,12384773.5,,
721,0.061660938,-0.197959172,8751,5049.596081,,0.067402602,,,,,13700390.97,,
722,-0.262526818,-0.263998577,195,167.8239613,,2.17E-06,,,,,738.5370794,,
723,-0.250991481,-0.265415652,408,141.6576847,,0.000208057,,,,,70938.22892,,
724,-0.264638922,-0.266832726,156,115.4914081,,4.81E-06,,,,,1640.946018,,
725,-0.263609948,-0.2682498,175,89.32513153,,2.15E-05,,,,,7340.183087,,
726,-0.249150159,-0.269666874,442,63.15885493,,0.000420936,,,,,143520.6132,,
727,-0.125673311,-0.271083949,2722,36.99257833,,0.021144254,,,,,7209264.854,,
728,-0.250395759,-0.272501023,419,10.82630173,,0.000488643,,,,,166605.768,,
729,-0.251099794,-0.273918097,406,-15.33997488,,0.000520675,,,,,177527.3744,,
730,-0.232307484,-0.247803335,753,466.8691045,,0.000240121,,,,,81870.88936,,
731,-0.267563374,-0.24922041,102,440.7028279,,0.000336464,,,,,114719.6056,,
732,-0.265180487,-0.250637484,146,414.5365513,,0.000211499,,,,,72111.87938,,
733,-0.265776209,-0.252054558,135,388.3702747,,0.000188284,,,,,64196.4961,,
734,-0.107947992,-0.282995917,910,454.7003467,,0.030641776,,,,,207297.7743,,
735,-0.061042956,-0.284412991,1032,451.0145365,,0.049894173,,,,,337544.1088,,
736,-0.116790745,-0.285830066,887,447.3287263,,0.028574292,,,,,193310.8289,,
737,-0.177921079,-0.28724714,728,443.6429161,,0.011952188,,,,,80858.95116,,
738,-0.003757296,-0.288664214,1181,439.9571059,,0.081171952,,,,,549144.5709,,
739,-0.091415889,-0.290081289,953,436.2712957,,0.039467941,,,,,267008.5538,,
740,-0.279036035,-0.291498363,465,432.5854855,,0.00015531,,,,,1050.70075,,
741,-0.101027577,-0.292915437,928,428.8996753,,0.036820951,,,,,249101.1341,,
742,-0.05258467,-0.266800675,1054,496.8241711,,0.045888497,,,,,310444.9043,,
743,-0.11448394,-0.268217749,893,493.1383609,,0.023634084,,,,,159889.3304,,
744,-0.167924924,-0.269634824,754,489.4525507,,0.010344904,,,,,69985.35293,,
745,-0.209831883,-0.271051898,645,485.7667405,,0.00374789,,,,,25355.23093,,
746,-0.148711759,-0.265501947,651,520.0782001,,0.013639948,,,,,17140.51769,,
747,-0.218292491,-0.266919021,573,518.4896599,,0.002364539,,,,,2971.377178,,
748,-0.350317469,-0.268336095,425,516.9011196,,0.006720946,,,,,8445.815784,,
749,-0.335152437,-0.26975317,442,515.3125793,,0.004277064,,,,,5374.734284,,
750,-0.169229155,-0.271170244,628,513.7240391,,0.010391986,,,,,13058.99524,,
751,-0.038096238,-0.272587318,775,512.1354988,,0.054986067,,,,,69097.74599,,
752,-0.370834864,-0.274004392,402,510.5469585,,0.00937614,,,,,11782.4422,,
753,0.180458624,-0.275421467,1020,508.9584183,,0.207826657,,,,,261163.4982,,
754,0.219709293,-0.249306705,1064,538.2330664,,0.219976006,,,,,276430.8685,,
755,0.179566563,-0.250723779,1019,536.6445261,,0.185149779,,,,,232666.8032,,
756,0.189379231,-0.252140853,1030,535.0559859,,0.194939985,,,,,244969.5771,,
757,0.239334628,-0.253557928,1086,533.4674456,,0.242943071,,,,,305292.2237,,
758,0.362781955,-0.166220757,4482,2793.423344,,0.279843869,,,,,2851291.123,,
759,0.236528822,-0.167637831,4079,2788.900043,,0.163350684,,,,,1664357.899,,
760,0.084586466,-0.169054905,3594,2784.376742,,0.064333945,,,,,655489.8199,,
761,-0.046679198,-0.17047198,3175,2779.853441,,0.015324653,,,,,156140.8031,,
762,-0.637218045,-0.171889054,1290,2775.33014,,0.21653107,,,,,2206205.625,,
763,0.354659296,-0.297311552,40629,17200.42755,,0.425065988,,,,,548898007,,
764,0.311525861,-0.298728627,39079,17149.50498,,0.37241054,,,,,480902751.8,,
765,0.26889333,-0.300145701,37547,17098.58242,,0.323805419,,,,,418137781.5,,
766,0.265776592,-0.301562775,37435,17047.65985,,0.321873957,,,,,415643638.4,,
767,0.446964848,-0.30297985,43946,16996.73729,,0.56241705,,,,,726262760.6,,
768,0.506210709,-0.304396924,46075,16945.81473,,0.657084734,,,,,848509434.5,,
769,0.144084648,-0.305813998,33062,16894.89216,,0.202408792,,,,,261375375.9,,
770,0.398043184,-0.307231072,42188,16843.9696,,0.497411777,,,,,642319876.9,,
771,0.408200412,-0.28111631,42553,17782.40357,,0.475157544,,,,,613582447.5,,
772,0.345809985,-0.282533385,40311,17731.481,,0.39481539,,,,,509834678.3,,
773,0.268726362,-0.283950459,37541,17680.55844,,0.305451668,,,,,394437139,,
774,0.073568438,-0.285367533,30528,17629.63587,,0.128835031,,,,,166367797.2,,
775,-0.334461607,-0.195730447,1552,2286.026567,,0.019246335,,,,,538795.0011,,
776,-0.338619611,-0.197147521,1530,2278.528827,,0.020014352,,,,,560295.4048,,
777,-0.344100617,-0.198564596,1501,2271.031087,,0.021180733,,,,,592947.8749,,
778,-0.191199464,-0.19998167,2310,2263.533347,,7.71E-05,,,,,2159.149841,,
779,-0.153777427,-0.201398744,2508,2256.035607,,0.00226779,,,,,63486.05534,,
780,-0.206130479,-0.202815819,2231,2248.537867,,1.10E-05,,,,,307.5767789,,
781,-0.403635676,-0.204232893,1186,2241.040127,,0.03976147,,,,,1113109.67,,
782,-0.193467466,-0.205649967,2298,2233.542387,,0.000148413,,,,,4154.783874,,
783,-0.142815416,-0.179535205,2566,2371.715593,,0.001348343,,,,,37746.4308,,
784,-0.251490524,-0.18095228,1991,2364.217853,,0.004975644,,,,,139291.5658,,
785,-0.329547602,-0.182369354,1578,2356.720113,,0.021661437,,,,,606405.0144,,
786,-0.368292641,-0.183786428,1373,2349.222373,,0.034042543,,,,,953010.1215,,
787,-0.0068674,-0.184566906,11875,8541.001856,,0.031577115,,,,,11115543.62,,
788,-0.102912597,-0.185983981,10073,8514.414709,,0.006900855,,,,,2429188.109,,
789,-0.10205981,-0.187401055,10089,8487.827561,,0.007283128,,,,,2563753.179,,
790,0.025165433,-0.188818129,12476,8461.240413,,0.045788965,,,,,16118294.54,,
791,-0.068907694,-0.190235204,10711,8434.653266,,0.014720365,,,,,5181754.453,,
792,-0.065869638,-0.191652278,10768,8408.066118,,0.015821272,,,,,5569287.927,,
793,-0.052331636,-0.193069352,11022,8381.47897,,0.019807105,,,,,6972351.31,,
794,0.280575304,-0.194486426,17268,8354.891823,,0.225683647,,,,,79443497.37,,
795,0.427361361,-0.168371664,20022,8844.856986,,0.354897837,,,,,124928526,,
796,0.323694374,-0.169788739,18077,8818.269839,,0.243525583,,,,,85724084.19,,
797,0.254831779,-0.171205813,16785,8791.682691,,0.18150803,,,,,63893121.6,,
798,0.093388437,-0.172622887,13756,8765.095543,,0.070762024,,,,,24909127.3,,
799,-0.232052728,-0.166963978,3884,4481.90526,,0.004236545,,,,,357490.6999,,
800,-0.259050334,-0.168381053,3636,4468.888015,,0.008220919,,,,,693702.4455,,
801,-0.273420027,-0.169798127,3504,4455.870771,,0.010737498,,,,,906057.9647,,
802,-0.085851988,-0.171215201,5227,4442.853527,,0.007286878,,,,,614885.6911,,
803,0.080705817,-0.172632275,6757,4429.836282,,0.064180189,,,,,5415690.97,,
804,0.147764385,-0.17404935,7373,4416.819038,,0.10356408,,,,,8739005.88,,
805,-0.232488174,-0.175466424,3880,4403.801793,,0.00325148,,,,,274368.3184,,
806,0.484145835,-0.176883498,10463,4390.784549,,0.436959779,,,,,36871800.48,,
807,0.622073115,-0.150768736,11730,4630.674752,,0.597284527,,,,,50400418.98,,
808,0.21221028,-0.152185811,7965,4617.657508,,0.132784511,,,,,11204701.76,,
809,0.013320666,-0.153602885,6138,4604.640264,,0.027863472,,,,,2351192.08,,
810,-0.143983928,-0.155019959,4693,4591.623019,,0.000121794,,,,,10277.29228,,
811,-0.394988832,-0.156531969,3277,5732.390311,,0.056861675,,,,,6028941.579,,
812,-0.003418471,-0.159366118,7309,5703.207083,,0.024319668,,,,,2578570.892,,
813,-0.071787899,-0.160783192,6605,5688.615469,,0.007920162,,,,,839760.6087,,
814,-0.161911236,-0.162200267,5677,5674.023855,,8.35E-08,,,,,8.857439061,,
815,0.027852773,-0.163617341,7631,5659.432241,,0.036660804,,,,,3887079.428,,
816,-0.308653006,-0.165034415,4166,5644.840627,,0.0206263,,,,,2186969.6,,
817,0.348528698,-0.166451489,10933,5630.249013,,0.265204593,,,,,28119168.03,,
818,0.605011168,-0.140336727,13574,5899.152717,,0.555543486,,,,,58903280.82,,
819,0.307837234,-0.141753802,10514,5884.561103,,0.2021321,,,,,21431704.5,,
820,-0.348470428,-0.143170876,3756,5869.96949,,0.042147906,,,,,4468867.005,,
821,0.389797337,-0.137970102,10130,5320.983095,,0.27853847,,,,,23126643.59,,
822,0.389577846,-0.139387177,10128,5308.070714,,0.279803995,,,,,23231718.32,,
823,0.1716235,-0.140804251,8142,5295.158334,,0.0976111,,,,,8104507.471,,
824,-0.058073603,-0.142221325,6049,5282.245953,,0.007080839,,,,,587911.7686,,
825,-0.282722417,-0.143638399,4002,5269.333572,,0.019344364,,,,,1606134.383,,
826,-0.610202663,-0.145055474,1018,5256.421191,,0.216361908,,,,,17964214.19,,
827,-0.379101294,-0.187988095,1593,3087.69633,,0.036524255,,,,,2234117.119,,
828,-0.494687536,-0.189405169,689,3076.613392,,0.093197324,,,,,5700697.71,,
829,-0.469243219,-0.190822243,888,3065.530454,,0.07751824,,,,,4741638.878,,
830,-0.407102828,-0.192239318,1374,3054.447516,,0.046166328,,,,,2823903.854,,
831,-0.390736635,-0.193656392,1502,3043.364578,,0.038840622,,,,,2375804.762,,
832,-0.085916279,-0.195073466,3886,3032.28164,,0.011915291,,,,,728835.0382,,
833,-0.519364687,-0.19649054,496,3021.198702,,0.104247715,,,,,6376628.485,,
834,-0.533940828,-0.197907615,382,3010.115764,,0.112918321,,,,,6906992.469,,
835,0.43703475,-0.171792853,7976,3214.359318,,0.37067105,,,,,22673221.98,,
836,-0.270803122,-0.173209927,2440,3203.27638,,0.009524432,,,,,582590.8323,,
837,-0.048708761,-0.174627001,4177,3192.193442,,0.015855403,,,,,969843.9567,,
838,-0.04142069,-0.176044076,4234,3181.110504,,0.018123456,,,,,1108576.291,,
839,0.440217391,-0.346126932,3703,2256.126446,,0.618337394,,,,,2093443.081,,
840,0.373369565,-0.347988066,3580,2252.701958,,0.520356833,,,,,1761720.092,,
841,-0.232065217,-0.349849201,2466,2249.27747,,0.013873067,,,,,46968.65501,,
842,-0.02173913,-0.351710336,2853,2245.852982,,0.108880996,,,,,368627.5015,,
843,-0.559782609,-0.353571471,1863,2242.428494,,0.042523033,,,,,143965.9821,,
844,-0.27746114,-0.165303954,10,659.3901085,,0.012579234,,,,,421707.513,,
845,-0.272452504,-0.166721028,39,651.1852485,,0.011179145,,,,,374770.7785,,
846,-0.244300518,-0.168138102,202,642.9803884,,0.005800714,,,,,194463.703,,
847,-0.26865285,-0.169555176,61,634.7755283,,0.009820349,,,,,329218.3569,,
848,-0.278670121,-0.170972251,3,626.5706682,,0.011598831,,,,,388840.3782,,
849,-0.051036269,-0.172389325,1321,618.3658081,,0.014726564,,,,,493694.8076,,
850,-0.275388601,-0.173806399,22,610.160948,,0.010318944,,,,,345933.3008,,
851,-0.242055268,-0.175223474,215,601.9560879,,0.004466489,,,,,149735.014,,
852,-0.172625216,-0.149108712,617,753.1605596,,0.000553026,,,,,18539.69799,,
853,-0.266234888,-0.150525786,75,744.9556995,,0.013388596,,,,,448840.6393,,
854,-0.278842832,-0.15194286,2,736.7508394,,0.016103603,,,,,539858.796,,
855,-0.278497409,-0.153359934,4,728.5459793,,0.015659388,,,,,524966.8761,,
856,0.098798759,-0.17542952,12283,9365.48534,,0.075201149,,,,,8511891.791,,
857,0.409354263,-0.176846594,15587,9350.409087,,0.343631444,,,,,38895066.22,,
858,0.315830435,-0.178263668,14592,9335.332834,,0.244128983,,,,,27632549.69,,
859,0.361041451,-0.179680742,15073,9320.256581,,0.292380491,,,,,33094056.84,,
860,0.243267224,-0.181097817,13820,9305.180327,,0.180085688,,,,,20383596.68,,
861,0.259622145,-0.182514891,13994,9290.104074,,0.195485159,,,,,22126636.88,,
862,-0.473905442,-0.183931965,6190,9275.027821,,0.084084617,,,,,9517396.656,,
863,0.302201335,-0.18534904,14447,9259.951567,,0.237705368,,,,,26905471.45,,
864,0.219674781,-0.159234278,13569,9537.78652,,0.143572075,,,,,16250682.12,,
865,0.039488674,-0.160651352,11652,9522.710267,,0.04005603,,,,,4533874.767,,
866,0.172583889,-0.162068426,13068,9507.634013,,0.111992172,,,,,12676205.96,,
867,-0.082233293,-0.163485501,10357,9492.55776,,0.006601921,,,,,747260.3863,,
868,0.044663767,-0.171951786,9180,6590.144443,,0.046922298,,,,,6707351.806,,
869,0.094931415,-0.173368861,9781,6573.201903,,0.071985038,,,,,10289968.63,,
870,0.181749749,-0.174785935,10819,6556.259363,,0.127117694,,,,,18170957.74,,
871,0.358146537,-0.176203009,12928,6539.316823,,0.285529438,,,,,40815272.74,,
872,0.262462362,-0.177620083,11784,6522.374283,,0.193672559,,,,,27684705.19,,
873,0.210605554,-0.179037158,11164,6505.431743,,0.151821443,,,,,21702258.21,,
874,-0.139344262,-0.180454232,6980,6488.489203,,0.00169003,,,,,241582.8636,,
875,-0.371361659,-0.181871306,4206,6471.546663,,0.035906594,,,,,5132701.682,,
876,-0.641853463,-0.155756544,972,6783.774756,,0.236290214,,,,,33776725.81,,
877,0.249799685,-0.318341904,5101,1960.88144,,0.322784865,,,,,9860344.571,,
878,0.128757528,-0.320203039,4432,1950.594948,,0.20156559,,,,,6157371.032,,
879,0.411732017,-0.322064173,5996,1940.308456,,0.538456849,,,,,16448633.9,,
880,0.390020419,-0.323925308,5876,1930.021964,,0.509718502,,,,,15570742.66,,
881,0.297927059,-0.325786443,5367,1919.735472,,0.389018533,,,,,11883632.73,,
882,0.361071622,-0.327647578,5716,1909.44898,,0.474334137,,,,,14489830.67,,
883,0.147936106,-0.329508713,4538,1899.162488,,0.227953555,,,,,6963463.415,,
884,0.452622192,-0.331369847,6222,1888.875996,,0.614643518,,,,,18775963.63,,
885,0.347682804,-0.300620547,5642,2058.827379,,0.420297235,,,,,12839126.03,,
886,0.268254543,-0.302481682,5203,2048.540887,,0.325739838,,,,,9950612.296,,
887,0.122967769,-0.304342817,4400,2038.254395,,0.182594336,,,,,5577842.303,,
888,0.219765308,-0.306203952,4935,2027.967903,,0.276643662,,,,,8450835.613,,
889,-0.217661692,-0.200006419,44,221.4354856,,0.000311709,,,,,31483.35155,,
890,-0.20920398,-0.201423494,129,207.1938891,,6.05E-05,,,,,6114.284293,,
891,-0.20920398,-0.202840568,129,192.9522926,,4.05E-05,,,,,4089.895729,,
892,-0.21159204,-0.204257642,105,178.710696,,5.38E-05,,,,,5433.266705,,
893,-0.202636816,-0.205674716,195,164.4690995,,9.23E-06,,,,,932.1358853,,
894,-0.197562189,-0.207091791,246,150.227503,,9.08E-05,,,,,9172.371182,,
895,-0.215970149,-0.208508865,61,135.9859065,,5.57E-05,,,,,5622.886174,,
896,-0.20800995,-0.209925939,141,121.7443099,,3.67E-06,,,,,370.7816012,,
897,-0.197761194,-0.183811177,244,384.1976675,,0.000194603,,,,,19655.38597,,
898,-0.175273632,-0.185228252,470,369.956071,,9.91E-05,,,,,10008.78773,,
899,-0.206119403,-0.186645326,160,355.7144745,,0.00037924,,,,,38304.15553,,
900,-0.18641791,-0.1880624,358,341.4728779,,2.70E-06,,,,,273.1457649,,
901,-0.069495188,-0.195641651,2502,1859.788353,,0.01591293,,,,,412435.7995,,
902,0.034610096,-0.196936002,3032,1853.198816,,0.053613595,,,,,1389572.231,,
903,0.130269102,-0.198230352,3519,1846.609279,,0.107911891,,,,,2796890.724,,
904,0.077234335,-0.199524702,3249,1840.019743,,0.076595565,,,,,1985225.365,,
905,0.056806128,-0.200819052,3145,1833.430206,,0.066370734,,,,,1720215.325,,
906,0.050127676,-0.202113402,3111,1826.840669,,0.063625562,,,,,1649065.187,,
907,-0.148850913,-0.203407752,2098,1820.251132,,0.002976449,,,,,77144.43368,,
908,0.227106659,-0.204801724,4012,1813.154422,,0.186544851,,,,,4834921.876,,
909,0.519976429,-0.179606431,5503,1941.423659,,0.489416178,,,,,12684826.03,,
910,0.234374386,-0.180900781,4049,1934.834122,,0.172453465,,,,,4469697.36,,
911,0.069966608,-0.182195132,3212,1928.244585,,0.063585543,,,,,1648027.966,,
912,0.053859753,-0.183489482,3130,1921.655048,,0.056334659,,,,,1460097.523,,
913,-0.321533585,-0.171436803,0,364.4349864,,0.022529044,,,,,132812.8593,,
914,-0.230512168,-0.174270952,221,357.5536737,,0.003163074,,,,,18646.9058,,
915,-0.17491085,-0.175688026,356,354.1130173,,6.04E-07,,,,,3.56070371,,
916,-0.109012992,-0.1771051,516,350.672361,,0.004636535,,,,,27333.22822,,
917,-0.321121723,-0.178522174,1,347.2317046,,0.020334631,,,,,119876.3933,,
918,-0.302587951,-0.179939249,46,343.7910483,,0.015042704,,,,,88679.50845,,
919,-0.259754343,-0.153824487,150,407.1976903,,0.011221134,,,,,66150.6519,,
920,-0.218980043,-0.155241561,249,403.7570339,,0.004062594,,,,,23949.73954,,
921,-0.319886139,-0.156658635,4,400.3163776,,0.026643218,,,,,157066.6712,,
922,-0.318238692,-0.15807571,8,396.8757212,,0.025652181,,,,,151224.3265,,
923,-0.120283019,-0.263550206,1700,1639.254713,,0.020525487,,,,,3689.989893,,
924,-0.580188679,-0.26496728,1505,1638.653873,,0.09936453,,,,,17863.35777,,
925,0.419811321,-0.266384355,1929,1638.053034,,0.470864505,,,,,84650.13702,,
926,0.280660377,-0.267801429,1870,1637.452194,,0.300810353,,,,,54078.48208,,
927,-0.204755514,-0.12334329,308,587.569577,,0.00662795,,,,,78159.14838,,
928,-0.130498088,-0.124760364,563,582.7033439,,3.29E-05,,,,,388.2217608,,
929,-0.256590109,-0.126177439,130,577.8371108,,0.017007465,,,,,200558.0778,,
930,-0.240573802,-0.127594513,185,572.9708778,,0.01276432,,,,,150521.402,,
931,0.008698184,-0.129011587,1041,568.1046447,,0.018963981,,,,,223630.0171,,
932,-0.114772986,-0.130428661,617,563.2384116,,0.0002451,,,,,2890.308387,,
933,-0.186700767,-0.131845736,370,558.3721785,,0.003009074,,,,,35484.07763,,
934,-0.20504672,-0.13326281,307,553.5059454,,0.00515293,,,,,60765.18112,,
935,0.10013674,-0.107148048,1355,643.184038,,0.042966983,,,,,506681.9638,,
936,-0.292117191,-0.108565122,8,638.3178049,,0.033691362,,,,,397300.5352,,
937,-0.206211542,-0.109982197,303,633.4515718,,0.009260087,,,,,109198.2413,,
938,0.003456484,-0.111399271,1023,628.5853387,,0.013191844,,,,,155562.925,,
939,-0.155823293,-0.098207658,103,131.6925865,,0.003319561,,,,,823.2645201,,
940,0.73373494,-0.099624732,546,130.9868835,,0.694488342,,,,,172235.8869,,
941,-0.26626506,-0.101041806,48,130.2811805,,0.027298724,,,,,6770.192664,,
942,-0.246184739,-0.102458881,58,129.5754775,,0.020657122,,,,,5123.048979,,
943,-0.065461847,-0.103875955,148,128.8697745,,0.001475644,,,,,365.9655277,,
944,0.28477615,-0.254216005,23318,7009.175363,,0.290512544,,,,,265977761,,
945,0.411651687,-0.255633079,27157,6966.29753,,0.44526896,,,,,407664466.2,,
946,0.483070816,-0.258467228,29318,6880.541863,,0.549878671,,,,,503439527.6,,
947,0.361450088,-0.259884302,25638,6837.664029,,0.386056424,,,,,353452632.6,,
948,0.508088993,-0.261301376,30075,6794.786195,,0.591961541,,,,,541968354.8,,
949,0.072072072,-0.262718451,16882,6751.908362,,0.112084694,,,,,102618756.6,,
950,0.325657901,-0.264135525,24555,6709.030528,,0.347856285,,,,,318478626.4,,
951,0.51750799,-0.238020763,30360,7499.210995,,0.570823696,,,,,522615673.9,,
952,0.420277505,-0.239437837,27418,7456.333162,,0.435224333,,,,,398468143,,
953,0.38365909,-0.240854912,26310,7413.455328,,0.390017739,,,,,357079400.5,,
954,0.224263228,-0.242271986,21487,7370.577495,,0.217655106,,,,,199273384.3,,
955,-0.245336059,-0.172338617,3615,4145.472413,,0.005328627,,,,,281400.981,,
956,-0.301893098,-0.173755691,3204,4135.174534,,0.016419195,,,,,867086.0128,,
957,-0.080481236,-0.175172766,4813,4124.876655,,0.008966486,,,,,473513.7379,,
958,0.068823842,-0.17658984,5898,4114.578777,,0.060227875,,,,,3180591.259,,
959,0.167626649,-0.178006914,6616,4104.280898,,0.11946256,,,,,6308732.847,,
960,0.370186164,-0.179423988,8088,4093.983019,,0.30207132,,,,,15952171.64,,
961,-0.04140046,-0.180841063,5097,4083.68514,,0.019443682,,,,,1026807.005,,
962,0.398120663,-0.182258137,8291,4073.387261,,0.336839551,,,,,17788257.22,,
963,0.42866972,-0.156143375,8513,4263.163237,,0.342006356,,,,,18061112.51,,
964,0.258310562,-0.157560449,7275,4252.865358,,0.172948698,,,,,9133297.794,,
965,0.181937919,-0.158977524,6720,4242.567479,,0.116223339,,,,,6137671.896,,
966,0.126068922,-0.160394598,6314,4232.2696,,0.082061348,,,,,4333601.458,,
967,-0.151943293,-0.199551988,6,-97.40608408,,0.002266588,,,,,10692.81822,,
968,-0.11142764,-0.200969062,94,-100.4839694,,0.008017666,,,,,37824.01435,,
969,-0.150101673,-0.202386136,10,-103.5618548,,0.002733665,,,,,12896.29487,,
970,-0.153324509,-0.205220285,3,-109.7176254,,0.002693172,,,,,12705.26308,,
971,-0.144116406,-0.206637359,23,-112.7955108,,0.00390887,,,,,18440.42075,,
972,-0.136289518,-0.180522597,40,-56.07424782,,0.001956565,,,,,9230.261094,,
973,-0.150101673,-0.183356746,10,-62.2300185,,0.0011059,,,,,5217.175573,,
974,-0.150101673,-0.18477382,10,-65.30790384,,0.001202158,,,,,5671.280381,,
975,0.040446431,-0.238991823,420,176.0504039,,0.078085738,,,,,59511.40544,,
976,0.104593052,-0.240408897,476,174.8132981,,0.119026345,,,,,90713.4294,,
977,0.078247119,-0.241825972,453,173.5761923,,0.102446783,,,,,78077.66431,,
978,0.057628562,-0.243243046,435,172.3390864,,0.090523724,,,,,68990.75553,,
979,0.132084461,-0.24466012,500,171.1019806,,0.14193648,,,,,108173.9072,,
980,0.361179536,-0.246077194,700,169.8648747,,0.368760736,,,,,281043.2511,,
981,0.192794656,-0.247494269,553,168.6277689,,0.193854337,,,,,147742.012,,
982,0.087410922,-0.248911343,461,167.390663,,0.113112666,,,,,86206.44277,,
983,0.228304392,-0.222796581,584,190.1888502,,0.203492088,,,,,155087.2217,,
984,0.154993969,-0.224213655,520,188.9517443,,0.143798422,,,,,109592.9476,,
985,0.0977202,-0.22563073,470,187.7146385,,0.104555824,,,,,79685.02532,,
