year,month,data_value,car_id
2016,5,722,8
2015,5,355,8
2015,4,42,8
2015,3,51,8
2015,2,3,8
2015,1,156,8
2014,12,896,8
2014,11,180,8
2014,9,229,8
2014,8,254,8
2014,7,865,8
2014,6,45,8
2014,5,5,8
2016,8,436,9
2016,7,338,9
2015,12,78,9
2015,11,152,9
2015,10,16,9
2015,9,14,9
2015,8,5,9
2015,7,5,9
2015,6,6,9
2015,5,45,9
2015,4,83,9
2015,3,31,9
2015,2,37,9
2015,1,123,9
2014,12,11,9
2014,11,11,9
2014,6,1,9
2014,5,38,9
2014,2,43,9
2013,12,10,9
2013,9,1,9
2013,7,2,9
2013,6,4,9
2013,4,2,9
2013,3,1,9
2013,2,8,9
2013,1,23,9
2012,12,1,9
2012,11,29,9
2012,10,1,9
2012,9,1,9
2012,8,4,9
2012,7,6,9
2012,6,6,9
2012,5,3,9
2012,4,11,9
2012,3,25,9
2012,2,18,9
2012,1,26,9
2011,12,54,9
2011,11,58,9
2011,10,45,9
2011,9,30,9
2011,8,27,9
2011,7,16,9
2011,6,51,9
2011,4,858,9
2011,3,860,9
2011,2,868,9
2011,1,450,9
2016,8,2758,10
2016,7,2440,10
2016,6,2329,10
2016,5,3842,10
2016,8,28928,11
2016,7,18238,11
2016,6,17160,11
2016,5,14060,11
2016,4,15072,11
2016,3,28077,11
2016,2,29711,11
2016,1,40015,11
2015,12,47690,11
2015,11,25003,11
2015,10,22502,11
2015,9,21963,11
2015,8,22915,11
2015,7,22960,11
2015,6,21501,11
2015,5,26006,11
2015,4,26003,11
2015,3,30008,11
2015,2,24502,11
2015,1,30016,11
2014,12,31472,11
2014,11,30089,11
2014,10,25506,11
2014,9,21016,11
2014,8,12006,11
2016,5,2,12
2015,5,4,12
2014,12,80,12
2014,11,57,12
2014,10,48,12
2014,9,14,12
2014,7,18,12
2014,6,3,12
2014,5,13,12
2014,3,67,12
2014,2,146,12
2014,1,622,12
2013,12,826,12
2013,11,661,12
2013,10,641,12
2013,9,176,12
2013,8,120,12
2013,7,309,12
2013,6,358,12
2013,5,1666,12
2013,4,202,12
2013,3,536,12
2013,2,425,12
2013,1,564,12
2012,12,1335,12
2012,11,980,12
2012,10,806,12
2012,9,974,12
2012,8,938,12
2012,7,268,12
2012,6,376,12
2012,5,661,12
2012,4,685,12
2012,3,768,12
2012,2,705,12
2012,1,689,12
2011,12,596,12
2011,11,541,12
2011,10,420,12
2011,9,404,12
2011,8,558,12
2011,7,288,12
2011,6,940,12
2011,5,1374,12
2011,4,1543,12
2011,3,1028,12
2011,2,376,12
2011,1,520,12
2010,12,883,12
2010,11,262,12
2010,10,2301,12
2010,9,985,12
2010,8,1180,12
2010,7,1242,12
2010,6,2794,12
2010,5,3082,12
2010,4,266,12
2010,3,742,12
2010,2,710,12
2010,1,1412,12
2009,12,1305,12
2009,11,502,12
2009,10,2393,12
2009,9,799,12
2009,8,556,12
2009,7,791,12
2009,6,1016,12
2009,5,958,12
2009,4,1079,12
2009,3,1355,12
2009,2,1636,12
2009,1,2193,12
2008,12,2240,12
2008,11,1234,12
2008,10,1330,12
2008,9,2948,12
2008,8,3113,12
2008,7,3842,12
2008,6,3333,12
2008,5,3384,12
2008,4,2524,12
2008,3,2794,12
2008,2,2300,12
2008,1,1645,12
2007,12,4541,12
2007,11,4214,12
2007,10,1540,12
2007,9,2149,12
2007,8,1492,12
2007,7,2158,12
2007,6,2971,12
2007,5,1752,12
2007,4,1666,12
2007,3,1367,12
2007,2,3100,12
2007,1,3151,12
2016,8,1333,13
2016,7,1354,13
2016,6,1639,13
2016,5,731,13
2016,4,1739,13
2016,3,1748,13
2016,2,937,13
2016,1,2229,13
2015,12,950,13
2015,11,1810,13
2015,10,1788,13
2015,9,1623,13
2015,8,1251,13
2015,7,987,13
2015,6,1806,13
2015,5,2000,13
2015,4,2149,13
2015,3,2846,13
2015,2,1435,13
2015,1,3215,13
2014,12,3411,13
2014,11,1805,13
2014,10,2535,13
2014,9,2804,13
2014,8,2853,13
2014,7,2113,13
2014,6,4589,13
2014,5,4134,13
2014,4,3577,13
2014,3,2656,13
2014,2,2080,13
2014,1,2511,13
2013,12,3120,13
2013,11,2713,13
2013,10,2878,13
2013,9,2382,13
2013,8,1312,13
2013,7,1982,13
2013,6,2375,13
2013,5,2871,13
2013,4,2745,13
2013,3,3051,13
2013,2,1633,13
2013,1,3471,13
2012,12,1909,13
2012,11,1681,13
2012,10,1118,13
2012,9,1689,13
2012,8,2662,13
2012,7,1175,13
2012,6,4081,13
2012,5,3799,13
2012,4,3706,13
2012,3,3879,13
2012,2,4253,13
2012,1,3639,13
2011,12,4286,13
2011,11,4062,13
2011,10,3313,13
2011,9,3504,13
2011,8,2580,13
2011,7,2738,13
2011,6,3079,13
2011,5,3342,13
2011,4,3838,13
2011,3,4030,13
2011,2,3269,13
2011,1,4428,13
2010,12,3434,13
2010,11,5063,13
2010,10,3185,13
2010,9,3650,13
2010,8,4148,13
2010,7,2981,13
2010,6,3953,13
2010,5,4603,13
2010,4,4777,13
2010,3,5475,13
2010,2,4178,13
2010,1,5542,13
2009,12,3252,13
2009,11,4018,13
2009,10,3733,13
2009,9,3444,13
2009,8,3499,13
2009,7,2538,13
2009,6,2543,13
2009,5,1820,13
2009,4,1964,13
2009,3,2246,13
2009,2,1580,13
2009,1,1357,13
2008,12,803,13
2008,11,1109,13
2008,10,1189,13
2008,9,1628,13
2008,8,981,13
2008,7,997,13
2008,6,1628,13
2008,5,1356,13
2008,4,1225,13
2008,3,1740,13
2008,2,1389,13
2008,1,2283,13
2007,12,825,13
2007,11,478,13
2007,10,857,13
2007,9,1509,13
2007,8,1407,13
2007,7,881,13
2007,6,1849,13
2007,5,1979,13
2007,4,1317,13
2007,3,1799,13
2007,2,1032,13
2007,1,1651,13
2016,7,407,14
2016,6,51,14
2016,5,73,14
2016,4,113,14
2016,3,151,14
2016,2,116,14
2016,1,149,14
2015,12,2701,14
2015,11,715,14
2015,10,594,14
2015,9,577,14
2015,8,505,14
2015,7,487,14
2015,6,575,14
2015,5,650,14
2015,4,1121,14
2015,3,952,14
2015,2,749,14
2015,1,1167,14
2014,12,4472,14
2014,11,3188,14
2014,10,4146,14
2014,9,5544,14
2014,8,1688,14
2014,7,2599,14
2014,6,1802,14
2014,5,2221,14
2014,4,5241,14
2014,3,6953,14
2014,2,4189,14
2014,1,6151,14
2013,12,11818,14
2013,11,11785,14
2013,10,7384,14
2013,9,7374,14
2013,8,7007,14
2013,7,5862,14
2013,6,6510,14
2013,5,9463,14
2013,4,9785,14
2013,3,12739,14
2013,2,9764,14
2013,1,17441,14
2012,12,14754,14
2012,11,16670,14
2012,10,12290,14
2012,9,14864,14
2012,8,7912,14
2012,7,10179,14
2012,6,11043,14
2012,5,11847,14
2012,4,12423,14
2012,3,12973,14
2012,2,11234,14
2012,1,7613,14
2011,12,13502,14
2011,11,14359,14
2011,10,11231,14
2011,9,14769,14
2011,8,9870,14
2011,7,9686,14
2011,6,12315,14
2011,5,11533,14
2011,4,12462,14
2011,3,13840,14
2011,2,9555,14
2011,1,16864,14
2010,12,13219,14
2010,11,14956,14
2010,10,13929,14
2010,9,14096,14
2010,8,13527,14
2010,7,9905,14
2010,6,9184,14
2010,5,11153,14
2010,4,12426,14
2010,3,12339,14
2010,2,9339,14
2010,1,17561,14
2009,12,15874,14
2009,11,15241,14
2009,10,11456,14
2009,9,14478,14
2009,8,11437,14
2009,7,8368,14
2009,6,9414,14
2009,5,9832,14
2009,4,12271,14
2009,3,12804,14
2009,2,10075,14
2009,1,10815,14
2008,12,15321,14
2008,11,7933,14
2008,10,6589,14
2008,9,6892,14
2008,8,3243,14
2008,7,4538,14
2008,6,8122,14
2008,5,5375,14
2008,4,8017,14
2008,3,10537,14
2008,2,8471,14
2008,1,10319,14
2007,12,8903,14
2007,11,11790,14
2007,10,11231,14
2007,9,16541,14
2007,8,11505,14
2007,7,8728,14
2007,6,9897,14
2007,5,13147,14
2007,4,10473,14
2007,3,15298,14
2007,2,6867,14
2007,1,13713,14
2016,8,4828,15
2016,6,5089,15
2016,5,6344,15
2016,4,7440,15
2016,3,6225,15
2016,2,5078,15
2016,1,9597,15
2015,12,11326,15
2015,11,10088,15
2015,10,8343,15
2015,9,7422,15
2015,8,3293,15
2015,7,3040,15
2015,6,5242,15
2015,5,5058,15
2015,4,7464,15
2015,3,7382,15
2015,2,5833,15
2015,1,7031,15
2014,12,9973,15
2014,11,9785,15
2014,10,8605,15
2014,9,8226,15
2014,8,5849,15
2014,7,6819,15
2014,6,7745,15
2014,5,8061,15
2014,4,7854,15
2014,3,8390,15
2014,2,6336,15
2014,1,8829,15
2013,12,8566,15
2013,11,8774,15
2013,10,7774,15
2013,9,7546,15
2013,8,7019,15
2013,7,6059,15
2013,6,6981,15
2013,5,7601,15
2013,4,7258,15
2013,3,7241,15
2013,2,5579,15
2013,1,7887,15
2012,12,8081,15
2012,11,8491,15
2012,10,7769,15
2012,9,7444,15
2012,8,6478,15
2012,7,5523,15
2012,6,5286,15
2012,5,6189,15
2012,4,5844,15
2012,3,5904,15
2012,2,4459,15
2012,1,4496,15
2011,12,6399,15
2011,11,6169,15
2011,10,5622,15
2011,9,4438,15
2011,8,4649,15
2011,7,5462,15
2011,6,6013,15
2011,5,5401,15
2011,4,4950,15
2011,3,5709,15
2011,2,3983,15
2011,1,6187,15
2010,12,358,15
2010,11,345,15
2010,10,514,15
2016,8,32832,16
2016,7,31109,16
2016,6,30973,16
2016,5,30344,16
2016,4,23781,16
2016,3,28194,16
2016,2,20139,16
2016,1,34726,16
2015,12,34654,16
2015,11,33337,16
2015,10,30104,16
2015,9,31398,16
2015,8,28611,16
2015,7,15919,16
2015,6,17373,16
2015,5,16727,16
2015,4,16913,16
2015,3,18600,16
2015,2,7491,16
2015,1,18576,16
2014,12,20544,16
2014,11,15576,16
2014,10,14154,16
2014,9,17755,16
2014,8,13653,16
2014,7,14019,16
2014,6,14507,16
2014,5,14236,16
2014,4,13744,16
2014,3,17687,16
2014,2,13223,16
2014,1,26834,16
2013,12,6288,16
2013,11,14612,16
2013,10,11903,16
2013,9,13790,16
2013,8,13023,16
2013,7,12001,16
2013,6,10128,16
2013,5,12202,16
2013,4,14279,16
2013,3,13287,16
2013,2,11135,16
2013,1,17873,16
2012,12,7688,16
2012,11,13209,16
2012,10,12000,16
2012,9,11306,16
2012,8,11024,16
2012,7,9807,16
2012,6,11000,16
2012,5,8750,16
2012,4,8306,16
2012,3,10049,16
2012,2,9247,16
2012,1,15189,16
2011,12,6253,16
2011,11,11219,16
2011,10,6672,16
2011,9,9081,16
2011,8,7702,16
2011,7,7346,16
2011,6,6250,16
2011,5,8510,16
2011,4,7057,16
2011,3,8720,16
2011,2,5424,16
2011,1,12507,16
2010,12,6693,16
2010,11,8446,16
2010,10,8487,16
2010,9,8406,16
2010,8,2728,16
2010,7,5006,16
2010,6,491,16
2016,8,5268,17
2016,7,5045,17
2016,6,6161,17
2016,5,5248,17
2016,4,3109,17
2016,3,878,17
2016,8,41,18
2016,7,821,18
2016,6,5,18
2016,5,5,18
2016,4,3,18
2016,3,25,18
2016,2,40,18
2016,1,40,18
2015,12,41,18
2015,11,2,18
2015,9,41,18
2015,8,5,18
2015,7,10,18
2015,6,27,18
2015,5,11,18
2015,4,82,18
2015,3,38,18
2015,2,20,18
2015,1,244,18
2014,12,1535,18
2014,11,108,18
2014,10,566,18
2014,9,137,18
2014,8,234,18
2014,7,79,18
2014,6,250,18
2014,5,943,18
2014,4,631,18
2014,3,117,18
2014,2,267,18
2015,4,1040,19
2015,3,1893,19
2015,2,294,19
2015,1,1419,19
2014,12,1749,19
2014,11,1139,19
2014,10,3038,19
2014,9,1584,19
2014,8,1923,19
2014,7,1261,19
2014,6,2168,19
2014,5,1474,19
2014,4,2514,19
2014,3,3264,19
2014,2,1682,19
2014,1,4485,19
2013,12,3522,19
2013,11,3527,19
2013,10,4707,19
2013,9,4849,19
2013,8,3516,19
2013,7,2771,19
2013,6,2810,19
2013,5,4072,19
2013,4,4066,19
2013,3,4461,19
2013,2,3150,19
2013,1,5500,19
2012,12,5376,19
2012,11,5089,19
2012,10,4146,19
2012,9,2978,19
2012,8,2550,19
2012,7,3352,19
2012,6,4766,19
2012,5,3802,19
2012,4,4179,19
2012,3,5543,19
2012,2,4905,19
2012,1,5304,19
2011,12,6606,19
2011,11,6301,19
2011,10,3886,19
2011,9,3257,19
2011,8,2863,19
2011,7,2046,19
2011,6,3161,19
2011,5,3381,19
2011,4,4603,19
2016,8,40,20
2016,7,38,20
2016,6,70,20
2016,5,70,20
2016,4,75,20
2016,3,104,20
2016,2,38,20
2016,1,89,20
2015,12,63,20
2015,11,99,20
2015,10,88,20
2015,9,82,20
2015,8,106,20
2015,7,186,20
2015,6,237,20
2015,5,197,20
2015,4,224,20
2015,3,167,20
2015,2,25,20
2015,1,320,20
2014,12,101,20
2014,11,240,20
2014,10,156,20
2014,9,227,20
2014,6,54,20
2014,5,1,20
2014,4,3,20
2014,3,61,20
2014,2,886,20
2014,1,794,20
2013,12,1011,20
2013,11,994,20
2013,10,961,20
2013,9,1232,20
2013,8,748,20
2013,7,1082,20
2013,6,1088,20
2013,5,1089,20
2013,4,1206,20
2013,3,1570,20
2013,2,748,20
2013,1,892,20
2016,8,5693,21
2016,7,4570,21
2016,6,2496,21
2016,5,7569,21
2016,4,4492,21
2016,3,5635,21
2016,2,4083,21
2016,1,6865,21
2015,12,7522,21
2015,11,8461,21
2015,10,8437,21
2015,9,7301,21
2015,8,6973,21
2015,7,4676,21
2015,6,7138,21
2015,5,7699,21
2015,4,6804,21
2015,3,6206,21
2015,2,4283,21
2015,1,6513,21
2014,12,7300,21
2014,11,5591,21
2014,10,6803,21
2014,9,6988,21
2014,8,7675,21
2014,7,7311,21
2014,6,7857,21
2014,5,6500,21
2014,4,6340,21
2014,3,6740,21
2014,2,4189,21
2014,1,9052,21
2013,12,7213,21
2013,11,7437,21
2013,10,5740,21
2013,9,5559,21
2013,8,5059,21
2013,7,4914,21
2013,6,3615,21
2013,5,3271,21
2013,4,2696,21
2013,3,2741,21
2013,2,5437,21
2013,1,7881,21
2012,12,3990,21
2012,11,6025,21
7,0,22,
6,18,22,
5,18,22,
4,50,22,
3,57,22,
2,54,22,
1,65,22,
12,331,22,
11,91,22,
10,23,22,
9,41,22,
8,23,22,
7,86,22,
6,84,22,
5,69,22,
4,272,22,
3,92,22,
2,353,22,
1,445,22,
12,353,22,
11,143,22,
10,288,22,
9,381,22,
8,132,22,
7,101,22,
6,114,22,
5,499,22,
4,372,22,
3,741,22,
2,490,22,
1,505,22,
12,408,22,
11,839,22,
10,1276,22,
9,680,22,
8,539,22,
7,394,22,
6,913,22,
5,1829,22,
4,1699,22,
3,1760,22,
2,2148,22,
1,2144,22,
12,2346,22,
11,1744,22,
10,1731,22,
9,1385,22,
8,1027,22,
7,1163,22,
6,985,22,
5,1267,22,
4,866,22,
3,653,22,
2,406,22,
1,312,22,
12,225,22,
11,151,22,
10,118,22,
9,81,22,
8,152,22,
7,60,22,
6,91,22,
5,260,22,
4,453,22,
3,197,22,
2,257,22,
1,842,22,
12,2098,22,
11,143,22,
10,19,22,
9,54,22,
8,186,22,
7,148,22,
2016,8,480,23
2016,7,365,23
2016,6,960,23
2016,5,31,23
2016,4,39,23
2016,3,1693,23
2016,2,1800,23
2016,1,3539,23
2015,12,411,23
2015,11,555,23
2015,10,48,23
2015,9,120,23
2015,8,376,23
2015,7,1621,23
2015,6,540,23
2015,5,1057,23
2015,4,1044,23
2015,3,1544,23
2015,2,2185,23
2015,1,1214,23
2014,12,7236,23
2014,11,117,23
2014,10,960,23
2014,9,1069,23
2014,8,292,23
2014,7,219,23
2014,6,310,23
2014,5,654,23
2014,4,670,23
2014,3,1443,23
2014,2,1104,23
2014,1,2064,23
2013,12,4194,23
2013,11,493,23
2013,10,1487,23
2013,9,2413,23
2013,8,5581,23
2013,7,2562,23
2013,6,2733,23
2013,5,2309,23
2013,4,3266,23
2013,3,10388,23
2013,2,3601,23
2013,1,9153,23
2012,12,10369,23
2012,11,7584,23
2012,10,5321,23
2012,9,4982,23
2012,8,2798,23
2012,7,3427,23
2012,6,2664,23
2012,5,5336,23
2012,4,3667,23
2012,3,7156,23
2012,2,5578,23
2012,1,3965,23
2011,12,7521,23
2011,11,5893,23
2011,10,5376,23
2011,9,7073,23
2011,8,4548,23
2011,7,4280,23
2016,8,11792,24
2016,7,13115,24
2016,6,15920,24
2016,5,14623,24
2016,4,12688,24
2016,3,14405,24
2016,2,5991,24
2016,1,17328,24
2015,12,20174,24
2015,11,20504,24
2015,10,15519,24
2015,9,17230,24
2015,8,11899,24
2015,7,10806,24
2015,6,15558,24
2015,5,12753,24
2015,4,14097,24
2015,3,12252,24
2015,2,4163,24
2015,1,11430,24
2014,12,13519,24
2014,11,14121,24
2014,10,11645,24
2014,9,12968,24
2014,8,12391,24
2014,7,12300,24
2014,6,11596,24
2014,5,11058,24
2014,4,9130,24
2014,3,4155,24
2014,2,747,24
2014,1,829,24
2013,12,2297,24
2013,11,1682,24
2013,10,1544,24
2013,9,1533,24
2013,8,1096,24
2013,7,1048,24
2013,6,935,24
2013,5,1316,24
2013,4,830,24
2013,3,1067,24
2013,2,827,24
2013,1,1152,24
2012,12,1015,24
2012,11,890,24
2012,10,438,24
2012,9,1196,24
2012,8,1648,24
2012,7,2012,24
2012,6,3012,24
2012,5,1869,24
2012,4,2573,24
2012,3,2448,24
2012,2,2603,24
2012,1,3165,24
2011,12,1961,24
2011,11,2858,24
2011,10,846,24
2011,9,2385,24
2011,8,1845,24
2011,7,2336,24
2011,6,2375,24
2011,5,1848,24
2011,4,3260,24
2011,3,3172,24
2011,2,1858,24
2011,1,3520,24
2010,12,2247,24
2010,11,3240,24
2010,10,2800,24
2010,9,1476,24
2010,8,2520,24
2010,7,3932,24
2010,6,3892,24
2010,5,2866,24
2010,4,3005,24
2010,3,2923,24
2010,2,1654,24
2010,1,1456,24
2009,12,3389,24
2009,11,2116,24
2009,10,2315,24
2009,9,2219,24
2009,8,1756,24
2009,7,1835,24
2009,6,1700,24
2009,5,1614,24
2009,4,2022,24
2009,3,2020,24
2009,2,1544,24
2009,1,1528,24
2008,12,1563,24
2008,11,2603,24
2016,8,551,25
2016,7,500,25
2016,6,471,25
2016,5,716,25
2016,4,1971,25
2016,3,2524,25
2016,2,1113,25
2016,1,2681,25
2015,12,5648,25
2015,11,4201,25
2015,10,3850,25
2015,9,2681,25
2015,8,3691,25
2015,7,1321,25
2015,6,1542,25
2015,5,2394,25
2015,4,3056,25
2015,3,3038,25
2015,2,2164,25
2015,1,4159,25
2014,12,6834,25
2014,11,5208,25
2014,10,5539,25
2014,9,4095,25
2014,8,3383,25
2014,7,2677,25
2014,6,3656,25
2014,5,5466,25
2014,4,5924,25
2014,3,5845,25
2014,2,3721,25
2014,1,7678,25
2013,12,10221,25
2013,11,10428,25
2013,10,6790,25
2013,9,3482,25
7,4,26,
6,5,26,
5,5,26,
4,16,26,
3,1,26,
2,10,26,
1,22,26,
12,38,26,
11,4,26,
10,6,26,
9,32,26,
8,67,26,
7,82,26,
6,367,26,
5,76,26,
4,123,26,
3,132,26,
2,50,26,
1,189,26,
12,652,26,
11,889,26,
10,323,26,
9,358,26,
8,432,26,
7,323,26,
6,651,26,
5,631,26,
4,618,26,
3,521,26,
2,618,26,
1,910,26,
12,325,26,
11,722,26,
10,373,26,
9,713,26,
8,212,26,
7,206,26,
6,37,26,
5,65,26,
4,71,26,
3,75,26,
2,60,26,
1,116,26,
12,161,26,
11,109,26,
10,91,26,
9,604,26,
8,933,26,
7,1286,26,
6,900,26,
5,683,26,
4,496,26,
3,355,26,
2,345,26,
1,757,26,
12,942,26,
11,1121,26,
10,1227,26,
9,1244,26,
8,873,26,
7,993,26,
6,726,26,
5,1168,26,
4,2207,26,
3,2022,26,
2,1472,26,
1,2230,26,
12,2531,26,
11,3256,26,
10,3311,26,
9,5607,26,
2016,8,1088,27
2016,7,1069,27
2016,6,1542,27
2016,5,1325,27
2016,4,1379,27
2016,3,3270,27
2016,2,2342,27
2016,1,5306,27
2015,12,2424,27
2015,11,2650,27
2015,10,1407,27
2015,9,165,27
2015,8,738,27
2015,7,142,27
2015,6,319,27
2015,5,125,27
2015,4,581,27
2015,3,859,27
2015,2,782,27
2015,1,1783,27
2014,12,1906,27
2014,11,1189,27
2014,10,1726,27
2014,9,2304,27
2014,8,1490,27
2014,7,1073,27
2014,6,2343,27
2014,5,1924,27
2014,4,2011,27
2014,3,2404,27
2014,2,1248,27
2014,1,3574,27
2013,12,3559,27
2013,11,2855,27
2013,10,2634,27
2013,9,2389,27
2013,8,1349,27
2013,7,1171,27
2013,6,1686,27
2013,5,1443,27
2013,4,2051,27
2013,3,2440,27
2013,2,2757,27
2013,1,4323,27
2012,12,939,27
2012,11,2024,27
2012,10,1113,27
2012,9,625,27
2012,8,194,27
2012,7,283,27
2012,6,401,27
2012,5,612,27
2012,4,390,27
2012,3,309,27
2016,8,186,28
2016,7,319,28
2016,6,429,28
2016,5,255,28
2016,4,167,28
2016,3,370,28
2016,2,335,28
2016,1,864,28
2015,12,658,28
2015,11,897,28
2015,10,1047,28
2015,9,1054,28
2015,8,380,28
2015,7,269,28
2015,6,406,28
2015,5,493,28
2015,4,897,28
2015,3,1308,28
2015,2,1523,28
2015,1,2689,28
2014,12,3162,28
2014,11,2451,28
2014,10,2800,28
2014,9,1317,28
2014,8,307,28
2015,5,34,29
2015,4,171,29
2015,1,27,29
2014,12,19,29
2014,11,19,29
2014,10,108,29
2014,9,45,29
2014,8,15,29
2014,5,10,29
2014,3,2,29
2014,2,66,29
2014,1,35,29
2013,12,11,29
2013,11,4,29
2013,10,32,29
2013,9,35,29
2013,8,62,29
2013,5,1,29
2013,4,10,29
2013,2,4,29
2013,1,129,29
2012,12,98,29
2012,11,45,29
2012,10,44,29
2012,8,1,29
2012,6,13,29
2012,5,13,29
2012,4,97,29
2012,3,75,29
2012,2,66,29
2012,1,11,29
2011,12,44,29
2011,11,63,29
2011,10,144,29
2011,9,27,29
2011,8,171,29
2011,7,4,29
2011,6,143,29
2011,5,63,29
2011,4,72,29
2011,3,120,29
2011,2,58,29
2011,1,87,29
2010,12,39,29
2010,11,56,29
2010,10,44,29
2010,9,82,29
2010,8,24,29
2010,7,15,29
2010,6,23,29
2010,5,17,29
2010,4,51,29
2010,3,45,29
2010,2,16,29
2010,1,60,29
2009,12,79,29
2009,11,71,29
2009,10,77,29
2009,9,54,29
2009,8,82,29
2009,7,69,29
2009,6,76,29
2009,5,75,29
2009,4,102,29
2009,3,139,29
2009,2,51,29
2009,1,39,29
2008,12,44,29
2008,11,118,29
2008,10,19,29
2008,9,5,29
2008,8,16,29
2008,7,24,29
2008,6,136,29
2008,5,29,29
2008,4,47,29
2008,3,157,29
2008,2,84,29
2008,1,62,29
2007,12,443,29
2007,11,359,29
2007,10,252,29
2007,9,654,29
2007,8,69,29
2007,7,157,29
2007,6,178,29
2007,5,237,29
2007,4,171,29
2007,3,187,29
2007,2,184,29
2007,1,163,29
8,11345,30,
7,10059,30,
6,14917,30,
5,13156,30,
4,11293,30,
3,11164,30,
2,6000,30,
1,9434,30,
12,16722,30,
11,12610,30,
10,13424,30,
9,15080,30,
8,12942,30,
7,10025,30,
6,12071,30,
5,12322,30,
4,12042,30,
3,12884,30,
2,10378,30,
1,14097,30,
12,13036,30,
11,13007,30,
10,12733,30,
9,12277,30,
8,10462,30,
7,10160,30,
6,11122,30,
5,11104,30,
4,10992,30,
3,10322,30,
2,8033,30,
1,11749,30,
12,10502,30,
11,6260,30,
2016,8,7879,31
2016,7,4725,31
2016,6,7899,31
2016,5,5330,31
2016,4,5026,31
2016,3,6287,31
2016,2,7058,31
2016,1,15059,31
2015,12,10265,31
2015,11,10113,31
2015,10,6731,31
2015,9,5518,31
2015,8,3907,31
2015,7,1789,31
2015,6,3344,31
2015,5,2602,31
2015,4,4014,31
2015,3,5060,31
2015,2,5260,31
2015,1,6623,31
2014,12,6188,31
2014,11,4651,31
2014,10,3849,31
2014,9,3818,31
2014,8,3074,31
2014,7,4256,31
2014,6,4455,31
2014,5,3193,31
2014,4,2986,31
2016,8,769,32
2016,7,595,32
2016,6,515,32
2016,5,992,32
2016,4,1787,32
2016,3,751,32
2016,2,895,32
2016,1,2451,32
2015,12,2938,32
2015,11,2525,32
2015,10,2320,32
2015,9,1874,32
2015,8,1241,32
2015,7,1420,32
2015,6,1881,32
2015,5,2653,32
2015,4,2947,32
2015,3,2894,32
2015,2,2461,32
2015,1,4154,32
2014,12,2356,32
2014,11,1596,32
2014,10,89,32
2016,8,2625,33
2016,7,505,33
2016,6,1156,33
2016,5,541,33
2016,4,388,33
2016,3,333,33
2016,2,241,33
2016,1,726,33
2015,12,464,33
2015,11,665,33
2015,10,326,33
2015,9,487,33
2015,8,459,33
2015,7,322,33
2015,6,182,33
2015,5,233,33
2015,4,378,33
2015,3,946,33
2015,2,1469,33
2015,1,1814,33
2014,12,2038,33
2014,11,2959,33
2014,10,13,33
2015,1,9,34
2014,11,10,34
2014,9,20,34
2014,7,261,34
2014,2,2,34
2013,12,6,34
2013,11,22,34
2013,10,267,34
2013,8,10,34
2013,7,162,34
2013,6,123,34
2013,5,205,34
2013,4,6,34
2013,3,2,34
2013,2,1,34
2013,1,2,34
2012,12,134,34
2012,11,13,34
2012,10,190,34
2012,9,155,34
2012,8,37,34
2012,7,156,34
2012,6,240,34
2012,5,427,34
2012,4,133,34
2012,2,192,34
2012,1,87,34
2011,12,131,34
2011,11,109,34
2011,10,132,34
2011,9,179,34
2011,8,103,34
2011,7,150,34
2011,6,702,34
2011,5,508,34
2011,4,320,34
2011,3,142,34
2011,2,71,34
2011,1,89,34
2010,12,722,34
2010,11,117,34
2010,10,236,34
2010,9,173,34
2010,8,83,34
2010,7,201,34
2010,6,385,34
2010,5,323,34
2010,4,300,34
2010,3,224,34
2010,2,118,34
2010,1,309,34
2009,12,338,34
2009,11,237,34
2009,10,448,34
2009,9,477,34
2009,8,393,34
2009,7,407,34
2009,6,550,34
2009,5,723,34
2009,4,1159,34
2009,3,481,34
2009,2,276,34
2009,1,320,34
2008,12,368,34
2008,11,310,34
2008,10,270,34
2008,9,383,34
2008,8,398,34
2008,7,375,34
2008,6,679,34
2008,5,911,34
2008,4,702,34
2008,3,876,34
2008,2,614,34
2008,1,926,34
2007,12,349,34
2007,11,402,34
2007,10,476,34
2007,9,446,34
2007,8,663,34
2007,7,673,34
2007,6,504,34
2007,5,609,34
2007,4,766,34
2007,3,581,34
2007,2,796,34
2007,1,1008,34
8,471,35,
7,725,35,
6,693,35,
5,690,35,
4,373,35,
3,308,35,
2,400,35,
1,799,35,
12,187,35,
11,755,35,
10,684,35,
9,368,35,
8,948,35,
7,1082,35,
6,591,35,
5,923,35,
4,708,35,
3,964,35,
2,746,35,
1,1458,35,
12,1318,35,
11,1693,35,
10,1222,35,
9,1232,35,
8,819,35,
7,1834,35,
6,1507,35,
5,1426,35,
4,1516,35,
3,1670,35,
2,715,35,
1,1944,35,
12,806,35,
11,1474,35,
10,1544,35,
9,1674,35,
8,1524,35,
7,1510,35,
6,1717,35,
5,1763,35,
4,1683,35,
3,2321,35,
2,724,35,
1,348,35,
12,393,35,
11,1437,35,
10,202,35,
9,1799,35,
8,2582,35,
7,2368,35,
6,2301,35,
5,1730,35,
4,1298,35,
3,1023,35,
2,1164,35,
1,989,35,
12,2918,35,
11,3340,35,
10,3212,35,
9,3284,35,
8,1691,35,
7,2293,35,
2016,8,15017,36
2016,7,6737,36
2016,6,8624,36
2016,5,11495,36
2016,4,10663,36
2016,3,22037,36
2016,2,16888,36
