,0,1,2,3,,,,,,
1844,-0.35097835,0.036279595,1,2021.324699,,,,4081711.89,,
1845,-0.340627574,0.055375343,55,2120.947219,,,,4268137.913,,
1846,-0.153546876,0.053493785,1031,2111.131132,,,,1166683.262,,
1847,-0.181915671,0.051619854,883,2101.354832,,,,1484388.498,,
1848,-0.079554156,0.046143203,1854,2175.156753,,,,103141.6599,,
1849,-0.128869225,0.044287855,1728,2170.416339,,,,195732.2174,,
1850,0.17798009,0.042436314,2512,2165.685652,,,,119933.6278,,
1851,0.231991832,0.040589509,2650,2160.967065,,,,239153.2119,,
1852,-0.182880967,0.038748736,1590,2156.263891,,,,320654.7938,,
1853,0.34353782,0.03691648,2935,2151.582475,,,,613743.0189,,
1854,0.09539692,0.035088299,2301,2146.911474,,,,23743.27393,,
1855,0.576805922,0.033263468,3531,2142.249031,,,,1928629.254,,
1856,0.275436059,0.056048234,2761,2200.464107,,,,314200.4877,,
1857,0.206942908,0.054172854,2586,2195.672511,,,,152355.549,,
1858,0.123968349,0.05230675,2374,2190.904615,,,,33523.9201,,
1859,-0.211061006,0.05044953,1518,2186.159418,,,,446437.0084,,
1860,0.042227945,0.035699053,1945,1909.868035,,,,1234.254974,,
1861,-0.072620596,0.033837843,1327,1899.852864,,,,328160.4033,,
1862,-0.013895452,0.031983378,1643,1889.873984,,,,60946.76389,,
1863,0.133103247,0.030133828,2434,1879.921558,,,,307002.92,,
1864,0.032750153,0.028287509,1894,1869.986515,,,,576.6474805,,
1865,0.127713914,0.026447446,2405,1860.085137,,,,296932.2079,,
1866,0.037767807,0.024610376,1921,1850.199862,,,,5012.659582,,
1867,0.273597579,0.022778689,3190,1840.343555,,,,1821572.52,,
1868,0.714221998,0.04566473,5561,1963.493341,,,,12942054.16,,
1869,0.484896594,0.043776572,4327,1953.333162,,,,5634294.257,,
1870,0.266164016,0.041894039,3150,1943.20325,,,,1456358.395,,
1871,0.295712427,0.040017372,3309,1933.104908,,,,1893087.303,,
1872,-0.157006639,0.043608397,83,747.838228,,,,442009.8694,,
1873,-0.176922148,0.041754742,17,741.6952155,,,,525183.1554,,
1874,-0.073421847,0.039906008,360,735.5685109,,,,141051.7064,,
1875,-0.092733856,0.038067707,296,729.4763821,,,,187901.7738,,
1876,-0.121400121,0.036239291,201,723.4170109,,,,272919.5333,,
1877,-0.16032589,0.034412364,72,717.3625743,,,,416492.8523,,
1878,-0.095147858,0.032590851,288,711.326079,,,,179204.9692,,
1879,-0.053808087,0.030771514,425,705.296797,,,,78566.29438,,
1880,-0.163946892,0.053545563,60,780.769996,,,,519509.3871,,
1881,0.727121304,0.051660546,3013,774.523049,,,,5010779.06,,
1882,0.774194327,0.049783877,3169,768.3037672,,,,5763342.402,,
1883,0.82006035,0.04791876,3321,762.1227702,,,,6547852.677,,
1884,-0.472211904,0.05273911,76,6459.929285,,,,40754553.11,,
1885,-0.461850914,0.050872293,202,6437.226921,,,,38878054.76,,
1886,-0.42698536,0.049009314,626,6414.571234,,,,33507556.93,,
1887,-0.427478741,0.047151836,620,6391.982438,,,,33315781.27,,
1888,-0.413088477,0.045299115,795,6369.451498,,,,31074509.5,,
1889,-0.342041688,0.043451425,1659,6346.981739,,,,21977172.79,,
1890,-0.415144229,0.041610974,770,6324.600014,,,,30853581.32,,
1891,-0.332502999,0.039776764,1775,6302.29419,,,,20496392.68,,
1892,-0.344837511,0.062687189,1625,6580.907874,,,,24561022.86,,
1893,-0.362928128,0.0608028,1405,6557.991817,,,,26553324.67,,
1894,-0.300351037,0.058927382,2166,6535.184859,,,,19089776.33,,
1895,-0.386610391,0.05705681,1117,6512.436835,,,,29110738.64,,
1896,-0.295208037,0.067850668,88,343.2302696,,,,65142.49054,,
1897,-0.218394381,0.065959314,142,341.9006475,,,,39960.26889,,
1898,-0.238309033,0.064069674,128,340.5722309,,,,45186.95333,,
1899,-0.310855263,0.062186372,77,339.2482697,,,,68774.15496,,
1900,-0.346417141,0.060310002,52,337.9291813,,,,81755.49674,,
1901,-0.298052987,0.058441134,86,336.6153672,,,,62808.06226,,
1902,-0.377711593,0.05658865,30,335.3130707,,,,93216.07117,,
1903,-0.316545164,0.054741832,73,334.014758,,,,68128.70387,,
1904,-0.26249111,0.07790265,111,350.2968126,,,,57262.96453,,
1905,-0.282405761,0.075991576,97,348.9533276,,,,63480.47929,,
1906,-0.214126956,0.074089002,145,347.6158185,,,,41053.16991,,
1907,-0.258223684,0.072192341,114,346.2824657,,,,53955.14385,,
1908,-0.353677081,0.06617019,1694,7815.793059,,,,37476350.26,,
1909,-0.429186305,0.064303353,593,7788.572714,,,,51776266.68,,
1910,-0.338314623,0.062447608,1918,7761.514092,,,,34146656.94,,
1911,-0.306766718,0.060597273,2378,7734.534352,,,,28692460.27,,
1912,-0.366707737,0.058761034,1504,7707.760152,,,,38486640.02,,
1913,-0.299359819,0.056934392,2486,7681.125882,,,,26989332.93,,
1914,-0.396678247,0.055111072,1067,7654.540063,,,,43395684.08,,
1915,-0.336119986,0.053289956,1950,7627.986371,,,,32239529.23,,
1916,-0.198543688,0.076138373,3956,7961.139128,,,,16041139.43,,
1917,-0.24085903,0.074254374,3339,7933.668551,,,,21110979.09,,
1918,-0.153965127,0.072374017,4606,7906.251053,,,,10891657.01,,
1919,-0.203138709,0.070495714,3889,7878.863529,,,,15919010.98,,
1920,-0.271868583,0.046840057,2570,4898.166614,,,,5420359.783,,
1921,-0.404654346,0.04498301,1600,4884.600886,,,,10788602.98,,
1922,-0.34072553,0.043134864,2067,4871.10018,,,,7862977.817,,
1923,-0.155646817,0.041292677,3419,4857.643008,,,,2069693.705,,
1924,-0.224229979,0.039462198,2918,4844.271353,,,,3710521.326,,
1925,-0.010677618,0.037639134,4478,4830.953875,,,,124576.4379,,
1926,-0.127583847,0.035816318,3624,4817.638206,,,,1424772.166,,
1927,0.595345654,0.033996506,8905,4804.344477,,,,16815375.72,,
1928,0.200958248,0.056802042,6024,4970.938918,,,,1108937.643,,
1929,-0.080492813,0.054912821,3968,4957.138161,,,,978394.3015,,
1930,0.14017796,0.053030599,5580,4943.388527,,,,405274.167,,
1931,0.317864476,0.051159266,6878,4929.718439,,,,3795801.042,,
1932,0.241836549,0.015133385,14318,8406.26159,,,,34948651.02,,
1933,0.15739432,0.013539571,12116,8364.6997,,,,14072253.94,,
1934,0.219402987,0.011953208,13733,8323.332133,,,,29264506.43,,
1935,0.185695121,0.010370291,12854,8282.054402,,,,20902686.55,,
1936,0.259975138,0.008791494,14791,8240.884111,,,,42904018.16,,
1937,0.324936599,0.007216408,16485,8199.81058,,,,68644363.72,,
1938,0.186692169,0.005645279,12880,8158.840269,,,,22289349.21,,
1939,0.569941776,0.004079832,22874,8118.018086,,,,217739002.2,,
1940,0.335443942,0.023812306,16759,8632.581821,,,,66038672.42,,
1941,0.40592751,0.022189897,18597,8590.274276,,,,100134559.7,,
1942,0.401747581,0.020575605,18488,8548.178381,,,,98800053.82,,
1943,0.348942427,0.018970632,17111,8506.325477,,,,74040423.64,,
1944,-0.232577252,0.054875059,1456,3107.700981,,,,2728116.129,,
1945,-0.343262946,0.053012819,820,3097.00055,,,,5184731.503,,
1946,-0.208908613,0.051161926,1592,3086.365314,,,,2233127.692,,
1947,-0.125894342,0.049321993,2069,3075.793059,,,,1013632.263,,
1948,-0.160005028,0.047490551,1873,3065.269593,,,,1421506.782,,
1949,-0.073162006,0.04566303,2372,3054.768662,,,,466173.0454,,
1950,-0.046882856,0.043841701,2523,3044.303303,,,,271757.1335,,
1951,0.534043006,0.042025219,5861,3033.8658,,,,7992687.785,,
1952,0.309016901,0.064846239,4568,3164.995379,,,,1968421.967,,
1953,-0.124154001,0.06295672,2079,3154.138202,,,,1155922.154,,
1954,0.05666744,0.061073038,3118,3143.314567,,,,640.8272837,,
1955,-0.252069072,0.059197821,1344,3132.539571,,,,3198873.796,,
1956,-0.268622785,0.058571008,13,1001.452448,,,,977038.2422,,
1957,-0.21830832,0.056703686,165,995.8112683,,,,690247.3635,,
1958,-0.213674093,0.054846186,179,990.1997604,,,,658045.0513,,
1959,-0.232542017,0.052995737,122,984.6095569,,,,744095.2476,,
1960,-0.207053768,0.051151164,199,979.0371003,,,,608457.8778,,
1961,-0.228569823,0.049319997,134,973.5051453,,,,704768.889,,
1962,-0.227245758,0.047496526,138,967.9964398,,,,688894.0901,,
1963,-0.205067671,0.045677259,205,962.5004333,,,,573806.9064,,
1964,-0.23750726,0.068534312,107,1031.55159,,,,854795.6432,,
1965,-0.248430796,0.066650185,74,1025.859643,,,,906036.7793,,
1966,-0.207053768,0.06477081,199,1020.182051,,,,674339.9617,,
1967,-0.224597628,0.062895355,146,1014.516301,,,,754320.5647,,
1968,-0.253861386,0.049049402,2,277.345906,,,,75815.36794,,
1969,-0.246160616,0.047196684,9,275.6617856,,,,71108.50788,,
1970,-0.248360836,0.045347361,7,273.9807508,,,,71278.7213,,
1971,-0.250561056,0.043503578,5,272.3047528,,,,71451.83087,,
1972,-0.250561056,0.041670324,5,270.6383242,,,,70563.71926,,
1973,-0.212057206,0.039843124,40,268.9773993,,,,52430.64939,,
1974,-0.238459846,0.03802248,16,267.3224343,,,,63162.96598,,
1975,-0.071243124,0.036205413,168,265.6707206,,,,9539.569664,,
1976,-0.196655666,0.05898893,54,286.3809376,,,,54000.90015,,
1977,-0.245060506,0.057102927,10,284.6665607,,,,75441.71955,,
1978,-0.254961496,0.053362758,1,281.2667469,,,,78549.44944,,
1979,-0.367718056,0.015133385,128,311.0029886,,,,33490.09385,,
1980,-0.3028645,0.013539571,159,310.2411455,,,,22873.88409,,
1981,-0.346651506,0.068768299,1019,6758.440035,,,,32941171.91,,
1982,-0.410924812,0.06504947,131,6707.06068,,,,43244574.07,,
1983,-0.386388044,0.063208861,470,6681.630829,,,,38584357.55,,
1984,-0.390513695,0.061377223,413,6656.324927,,,,38979106.14,,
1985,-0.376833903,0.059551048,602,6631.09449,,,,36349980.37,,
1986,-0.30633593,0.057728876,1576,6605.919359,,,,25300088.76,,
1987,-0.359752259,0.055911306,838,6580.807817,,,,32979841.63,,
1988,-0.3689445,0.078738438,711,6896.187474,,,,38256544.09,,
1989,-0.263342299,0.076852033,2170,6870.124891,,,,22091173.99,,
1990,-0.338617343,0.074969383,1130,6844.114203,,,,32651101.12,,
1991,-0.346000088,0.073091178,1028,6818.164931,,,,33526009.93,,
1992,0.332304527,0.07360192,3106,2100.164265,,,,1011705.527,,
1993,0.242283951,0.071992355,2756,2093.906276,,,,438368.0994,,
1994,0.240997942,0.070390755,2751,2087.679255,,,,439994.4106,,
1995,0.229166667,0.06879289,2705,2081.466754,,,,388793.7084,,
1996,-0.15149177,0.067196228,1225,2075.258936,,,,722940.2575,,
1997,-0.172582305,0.065606859,1143,2069.079466,,,,857623.1775,,
1998,-0.193158436,0.06402286,1063,2062.920881,,,,999841.7681,,
1999,-0.333590535,0.062441157,517,2056.771218,,,,2370895.403,,
2000,-0.077674897,0.082319975,1512,2134.060064,,,,386958.7227,,
2001,0.053240741,0.080691067,2021,2127.726868,,,,11390.62439,,
2002,0.10159465,0.079069674,2209,2121.422893,,,,7669.749701,,
2003,-0.037808642,0.077451455,1667,2115.131259,,,,200821.625,,
2004,-0.128750942,0.087120595,9897,15583.91977,,,,32341056.43,,
2005,-0.197229533,0.08551826,8093,15541.70785,,,,55483248.62,,
2006,-0.252612163,0.082356628,6634,15458.41783,,,,77870350,,
2007,-0.272768555,0.080788327,6103,15417.10251,,,,86752505.6,,
2008,-0.163521668,0.079227428,8981,15375.98218,,,,40895797.08,,
2009,-0.258951367,0.077670184,6467,15334.95814,,,,78640681.66,,
2010,-0.141163636,0.076116125,9570,15294.018,,,,32764382.07,,
2011,-0.162155133,0.095797331,9017,15812.49969,,,,46178816.09,,
2012,-0.144314258,0.094188802,9487,15770.12461,,,,39477654.85,,
2013,-0.016846903,0.092578844,12845,15727.71188,,,,8310027.757,,
2014,-0.118008458,0.090968513,10180,15685.28932,,,,30308210.48,,
2015,0.065580377,0.026485143,8928,8337.11464,,,,349145.5082,,
2016,-0.089375293,0.024890123,6586,8313.007504,,,,2982554.92,,
2017,-0.127816474,0.023302043,6005,8289.005262,,,,5216680.036,,
2018,-0.233612424,0.021721856,4406,8265.122314,,,,14892825.04,,
2019,0.279157193,0.02014572,12156,8241.300593,,,,15324871.45,,
2020,0.140543987,0.018580061,10061,8217.63723,,,,3397986.301,,
2021,0.084238575,0.01702196,9210,8194.088081,,,,1032077.027,,
2022,0.376418011,0.015468995,13626,8170.616569,,,,29761208.38,,
2023,0.503518712,0.035300719,15547,8470.353248,,,,50078929.26,,
2024,0.38124797,0.033547775,13699,8443.859256,,,,27616504.24,,
2025,0.363449902,0.031932081,13430,8419.439658,,,,25105714.94,,
2026,0.16396598,0.030323214,10415,8395.123245,,,,4079902.106,,
2027,-0.237837075,0.038263872,357,2402.908015,,,,4185739.607,,
2028,-0.26442277,0.036414009,160,2389.200532,,,,4969335.011,,
2029,0.288208809,0.034572609,4255,2375.555757,,,,3532310.661,,
2030,0.022216906,0.032737552,2284,2361.957985,,,,6077.447445,,
2031,-0.15025273,0.030906731,1006,2348.391601,,,,1802015.209,,
2032,-0.1414808,0.029081992,1071,2334.87029,,,,1597368.109,,
2033,-0.082641394,0.027261805,1507,2321.382704,,,,663219.1885,,
2034,-0.102749356,0.050042273,1358,2490.185972,,,,1281845.074,,
2035,-0.032438965,0.048158533,1879,2476.227459,,,,356680.6383,,
2036,8.47E-05,0.046293321,2120,2462.406235,,,,117242.0297,,
2037,-0.054706171,0.044430875,1714,2448.60551,,,,539645.2551,,
2038,-0.64548495,-0.020991469,12,385.4471013,,,,139462.7375,,
2039,0.35451505,-0.025693127,610,382.6355102,,,,51694.61122,,
2040,0.2909699,-0.005998896,572,394.41266,,,,31537.26331,,
2041,-0.193326084,0.130453223,6927,11339.14062,,,,19466984.82,,
2042,-0.354990427,0.128602699,4724,11313.92352,,,,43427092.02,,
2043,-0.112016918,0.126757755,8035,11288.78247,,,,10587100.39,,
2044,-0.080461917,0.124920072,8465,11263.74036,,,,7832947.602,,
2045,-0.078627324,0.123090511,8490,11238.80894,,,,7555950.591,,
2046,-0.288137855,0.121266154,5635,11213.94843,,,,31124665.58,,
2047,-0.032835881,0.119445238,9114,11189.1348,,,,4306184.427,,
2048,0.392569564,0.117625805,14911,11164.34139,,,,14037450.75,,
2049,-0.402322928,0.14039084,4079,11474.56052,,,,54694315.38,,
2050,0.11084945,0.138508349,11072,11448.90781,,,,142059.498,,
2051,0.173445766,0.13663485,11925,11423.37764,,,,251624.9873,,
2052,0.223346698,0.134765815,12605,11397.9083,,,,1457070.363,,
2053,-0.355704745,0.028267638,99,572.82192,,,,224507.2118,,
2054,-0.274667468,0.02638511,199,570.4988804,,,,138011.4181,,
2055,-0.367049964,0.024507145,85,568.1814717,,,,233464.3346,,
2056,-0.355704745,0.022640124,99,565.877568,,,,217974.6635,,
2057,-0.176612362,0.020787946,320,563.5919805,,,,59337.05296,,
2058,-0.217941374,0.018941158,269,561.3130447,,,,85446.91612,,
2059,-0.346790644,0.017098051,110,559.0386507,,,,201635.7098,,
2060,-0.327341698,0.0152674,134,556.7796272,,,,178742.6132,,
2061,-0.246304421,0.038268205,234,585.1626205,,,,123315.186,,
2062,-0.308703124,0.036376425,157,582.8281636,,,,181329.625,,
2063,-0.313565361,0.034486084,151,580.4954826,,,,184466.3695,,
2064,-0.31923797,0.03260002,144,578.1680793,,,,188501.9211,,
2065,-0.0263081,0.053648316,45381,50394.26727,,,,25132848.72,,
2066,-0.077392629,0.051799461,42178,50278.34404,,,,65615573.5,,
2067,-0.080933299,0.049953503,41956,50162.60252,,,,67348325,,
2068,-0.029210811,0.048112329,45199,50047.16086,,,,23504663.73,,
2069,-0.112097573,0.046274923,40002,49931.9555,,,,98604016.31,,
2070,0.14184182,0.044443596,55924,49817.13136,,,,37293844.62,,
2071,-0.092512247,0.042616477,41230,49702.57099,,,,71784459.23,,
2072,0.366371326,0.040796367,70002,49588.45004,,,,416713021.8,,
2073,0.473899237,0.063560639,76744,51015.76989,,,,661941824.4,,
2074,0.333500513,0.061685136,67941,50898.17586,,,,290457854.5,,
2075,0.318524436,0.059814005,67002,50780.85594,,,,263125514.5,,
2076,0.117838631,0.057954974,54419,50664.29475,,,,14097811.53,,
2077,-0.328705989,0.040602558,1347,4271.55438,,,,8553018.324,,
2078,-0.370251639,0.038735591,1018,4256.769875,,,,10489630.3,,
2079,-0.326306696,0.036872807,1366,4242.018487,,,,8271482.337,,
2080,-0.301934932,0.035014989,1559,4227.306427,,,,7119859.189,,
2081,-0.370251639,0.033166244,1018,4212.666213,,,,10205892.21,,
2082,-0.426066767,0.031322885,576,4198.068655,,,,13119381.34,,
2083,-0.477335867,0.029484899,170,4183.513644,,,,16108291.77,,
2084,-0.188536776,0.027655384,2457,4169.025714,,,,2931032.046,,
2085,-0.004675177,0.050561321,3913,4350.41783,,,,191334.3579,,
2086,-0.094080405,0.048677526,3205,4335.500055,,,,1278030.375,,
2087,-0.151789712,0.046795884,2748,4320.59933,,,,2473068.652,,
2088,-0.005559127,0.044921513,3906,4305.756187,,,,159805.0088,,
2089,-0.214588544,0.037682532,705,1323.316407,,,,382315.1789,,
2090,-0.291291931,0.035799117,517,1318.700157,,,,642723.142,,
2091,-0.299043869,0.033920589,498,1314.095884,,,,666012.4925,,
2092,-0.208468593,0.0320504,720,1309.512053,,,,347524.4606,,
2093,-0.064853742,0.030183812,1072,1304.937045,,,,54259.6668,,
2094,-0.140333138,0.028319411,887,1300.367398,,,,170872.6059,,
2095,-0.183172795,0.026459995,782,1295.809968,,,,264000.6836,,
2096,0.144040587,0.024603918,1584,1291.260725,,,,85696.28296,,
2097,0.236247849,0.047690783,1810,1347.846632,,,,213585.7355,,
2098,0.093040995,0.045795127,1459,1343.200379,,,,13409.55225,,
2099,-0.019566104,0.043906388,1183,1338.571078,,,,24202.36032,,
2100,0.031433488,0.042018499,1308,1333.943863,,,,673.084042,,
2101,0.876155376,-0.017535161,463,50.11497194,,,,170474.0464,,
2102,-0.1000351,-0.019133915,12,49.37634763,,,,1396.991362,,
2103,0.183514684,-0.02072452,143,48.64148799,,,,8903.528788,,
2104,-0.013455013,-0.02230644,52,47.91064115,,,,16.72285578,,
2105,0.166198666,-0.023885996,135,47.18088605,,,,7712.196776,,
2106,0.031999532,-0.025462357,73,46.45260746,,,,704.7640509,,
2107,-0.110857611,-0.027035756,7,45.72569697,,,,1499.679606,,
2108,-0.071896572,-0.028601507,25,45.00231995,,,,400.0928034,,
2109,0.131566632,-0.008775466,119,54.16195111,,,,4203.972584,,
2110,-0.091377091,-0.01042489,16,53.39991722,,,,1398.753808,,
2111,-0.054580555,-0.012060127,33,52.64443755,,,,385.9039265,,
2112,0.073125073,-0.013686285,92,51.89315257,,,,1608.55921,,
2113,-0.279569378,0.023267166,184,759.3894328,,,,331072.9994,,
2114,-0.368516746,0.02139189,15,755.8264098,,,,548823.7695,,
2115,-0.152200957,0.019523885,426,752.2771996,,,,106456.811,,
2116,-0.137990431,0.017659548,453,748.7349589,,,,87459.16594,,
2117,-0.261148325,0.015796341,219,745.1948658,,,,276881.0368,,
2118,-0.167990431,0.013938249,396,741.6644909,,,,119483.9403,,
2119,-0.166937799,0.012080747,398,738.1352378,,,,115691.98,,
2120,0.076220096,0.010227052,860,734.6132167,,,,15721.84542,,
2121,0.056746411,0.033278832,823,778.4115991,,,,1988.125499,,
2122,0.148851675,0.027599407,998,767.620691,,,,53074.62603,,
2123,-0.073238672,0.049215488,6175,7490.157669,,,,1729639.695,,
2124,-0.176497517,0.047361171,5066,7470.242305,,,,5780381.063,,
2125,-0.173983551,0.045517308,5093,7450.439225,,,,5557519.697,,
2126,-0.063648355,0.043679297,6278,7430.698985,,,,1328714.951,,
2127,0.112143079,0.041960858,8166,7412.242949,,,,568149.6913,,
2128,0.378902855,0.040397766,11031,7395.455339,,,,13217184.98,,
2129,-0.132084109,0.038836762,5543,7378.690158,,,,3369758.358,,
2130,0.493893544,0.037284466,12266,7362.018495,,,,24049034.6,,
2131,0.339331161,0.059175337,10606,7597.126457,,,,9053320,,
2132,-0.019141837,0.057287907,6756,7576.855459,,,,673803.6849,,
2133,-0.179570143,0.055407163,5033,7556.656268,,,,6368840.96,,
2134,-0.506106456,0.053531699,1526,7536.513782,,,,36126275.93,,
2135,-0.164489859,0.052717865,214,1824.595274,,,,2594017.138,,
2136,-0.187820945,0.050868428,41,1810.881703,,,,3132481.242,,
2137,-0.19200166,0.049023814,10,1797.203885,,,,3194097.728,,
2138,-0.192675969,0.047183423,5,1783.557386,,,,3163266.374,,
2139,-0.193215416,0.04168211,1,1742.765156,,,,3033745.857,,
2140,-0.193215416,0.03985905,1,1729.247162,,,,2986838.253,,
2141,-0.191462213,0.062616549,14,1897.994022,,,,3549433.475,,
2142,-0.192945692,0.060749176,3,1884.147445,,,,3538715.709,,
2143,-0.192406245,0.058887296,7,1870.341611,,,,3472041.959,,
2144,-0.180942995,0.057024977,92,1856.532513,,,,3113574.991,,
2145,0.462449684,0.067115046,3018,2330.513065,,,,472638.2858,,
2146,0.092696952,0.065254565,2375,2327.277689,,,,2277.418982,,
2147,0.362967223,0.061567126,2845,2320.865232,,,,274717.2548,,
2148,-0.340885566,0.059734833,1621,2317.678875,,,,485361.4546,,
2149,-0.428867165,0.057905507,1468,2314.497677,,,,716558.3179,,
2150,-0.537550316,0.056084466,1279,2311.330886,,,,1065707.059,,
2151,-0.070615296,0.054269872,2091,2308.175308,,,,47165.1144,,
2152,0.040943071,0.077079206,2285,2347.84074,,,,3948.9586,,
2153,0.329614721,0.075193274,2787,2344.561104,,,,195752.1771,,
2154,0.089246694,0.073309733,2369,2341.285626,,,,768.0865141,,
2155,-0.095391904,0.040286631,5735,8668.505604,,,,8605455.129,,
2156,-0.001131694,0.036576059,7773,8588.27932,,,,664680.3704,,
2157,-0.11370743,0.034737822,5339,8548.534814,,,,10301113.72,,
2158,-0.205655074,0.032906772,3351,8508.945667,,,,26604403.5,,
2159,-0.078787677,0.031077899,6094,8469.403599,,,,5642542.257,,
2160,-0.2482988,0.029255344,2429,8429.998137,,,,36011978.64,,
2161,-0.118008804,0.027441158,5246,8390.773642,,,,9889601.258,,
2162,0.331045356,0.050255657,14955,8884.045907,,,,36856483.6,,
2163,0.056589966,0.048369871,9021,8843.27334,,,,31586.76566,,
2164,0.065146462,0.046488872,9206,8802.604257,,,,162728.1252,,
2165,-0.016070873,0.044611178,7450,8762.006641,,,,1721361.425,,
2166,-0.281108195,0.049873208,729,2815.506762,,,,4353510.47,,
2167,-0.209883576,0.048016341,1178,2803.801076,,,,2643229.14,,
2168,-0.235581545,0.046172063,1016,2792.174745,,,,3154796.724,,
2169,-0.228284591,0.044336467,1062,2780.603151,,,,2953596.79,,
2170,-0.183392459,0.042506751,1345,2769.068617,,,,2027971.426,,
2171,-0.219401342,0.040679157,1118,2757.547466,,,,2688115.892,,
2172,-0.237485098,0.038854511,1004,2746.044897,,,,3034720.423,,
2173,-0.22273256,0.037033556,1097,2734.565596,,,,2681621.082,,
2174,-0.029839159,0.059824276,2313,2878.238295,,,,319494.3299,,
2175,-0.186882307,0.057938701,1323,2866.351633,,,,2381934.262,,
2176,-0.164674185,0.056063347,1463,2854.529402,,,,1936354.076,,
2177,-0.129775708,0.054190849,1683,2842.725174,,,,1344962.48,,
2178,-0.35281703,0.034860038,2,583.1279245,,,,337709.6647,,
2179,-0.353484141,0.032993629,1,580.3301774,,,,335623.4544,,
2180,-0.352149918,0.03113788,3,577.54841,,,,330105.8755,,
2181,-0.332136576,0.029291432,33,574.7805836,,,,293526.2007,,
2182,-0.339474801,0.027449948,22,572.0201999,,,,302522.2203,,
2183,-0.350815695,0.025617456,5,569.2732942,,,,318404.3505,,
2184,-0.348814361,0.023791791,8,566.5366218,,,,311963.1579,,
2185,-0.345478804,0.021973292,13,563.8106915,,,,303392.4179,,
2186,-0.34347747,0.044830051,16,598.0729731,,,,338808.946,,
2187,-0.320795682,0.042944154,50,595.2460144,,,,297293.2162,,
2188,-0.33413791,0.041062694,30,592.4257051,,,,316322.6738,,
2189,-0.178700952,0.039184338,263,589.6100494,,,,106674.1244,,
2190,-0.287883612,0.035876709,1547,3346.136105,,,,3236890.723,,
2191,-0.312897108,0.034023719,1408,3335.83904,,,,3716563.362,,
2192,-0.335211307,0.032181752,1284,3325.603229,,,,4168143.743,,
2193,-0.178292106,0.030344556,2156,3315.393928,,,,1344194.28,,
2194,-0.225259894,0.028511289,1895,3305.206461,,,,1988682.263,,
2195,-0.079137886,0.026685288,2707,3295.059375,,,,345813.828,,
2196,-0.212663169,0.024860158,1965,3284.917131,,,,1742181.232,,
2197,-0.071759804,0.023035394,2748,3274.776918,,,,277493.921,,
2198,0.449204745,0.04580953,5643,3401.332788,,,,5025071.891,,
2199,0.664788693,0.043927268,6841,3390.873059,,,,11903375.91,,
2200,0.492573469,0.042055777,5884,3380.473186,,,,6267646.508,,
2201,0.370745145,0.040187814,5207,3370.092916,,,,3374227.637,,
2202,-0.277966292,0.025504915,30,1380.446872,,,,1823706.754,,
2203,-0.28358427,0.023640904,5,1372.152021,,,,1869104.649,,
2204,-0.259089888,0.02177898,114,1363.866459,,,,1562166.167,,
2205,-0.257741573,0.019918558,120,1355.587585,,,,1526676.679,,
2206,-0.272123596,0.018068333,56,1347.354081,,,,1667595.362,,
2207,-0.27594382,0.016226528,39,1339.158048,,,,1690410.949,,
2208,-0.279539326,0.014393184,23,1330.999669,,,,1710863.134,,
2209,-0.247629213,0.012565944,165,1322.868452,,,,1340659.353,,
2210,-0.205382022,0.035442538,353,1424.669294,,,,1148475.075,,
2211,-0.273022472,0.033565109,52,1416.314733,,,,1861354.69,,
2212,-0.253247191,0.031690662,140,1407.973447,,,,1607756.663,,
2213,-0.247179775,0.029820535,167,1399.65138,,,,1519429.425,,
2214,0.003307578,0.087258134,6871,7751.557389,,,,775381.3154,,
2215,0.072618284,0.085652467,7598,7734.715545,,,,18691.14036,,
2216,0.150318732,0.084048125,8413,7717.887603,,,,483181.2449,,
2217,0.159852529,0.082446663,8513,7701.08987,,,,659198.0586,,
2218,0.158041108,0.080852892,8494,7684.3728,,,,655496.2034,,
2219,0.148411973,0.079265407,8393,7667.721677,,,,526028.6458,,
2220,-0.244094463,0.077682124,4276,7651.114621,,,,11391398.71,,
2221,0.111897529,0.07610332,8010,7634.554546,,,,140959.2891,,
2222,0.186737838,0.096014933,8795,7843.407455,,,,905528.3715,,
2223,0.139164189,0.094375521,8296,7826.211653,,,,220701.0906,,
2224,0.218199369,0.092736098,9125,7809.015753,,,,1731814.538,,
2225,0.102077718,0.091112424,7907,7791.985037,,,,13228.44163,,
2226,-0.379911943,0.04146988,0,6325.783938,,,,40015542.43,,
2227,-0.361926332,0.03830456,270,6278.266148,,,,36099262.11,,
2228,-0.362392626,0.036732708,263,6254.66951,,,,35900103.52,,
2229,-0.331350792,0.03516856,729,6231.188525,,,,30274078.56,,
2230,-0.354332407,0.033612789,384,6207.833279,,,,33917034.06,,
2231,-0.361126971,0.03206168,282,6184.548037,,,,34840073.33,,
2232,-0.299509599,0.051717475,1207,6479.620826,,,,27800530.38,,
2233,-0.300308959,0.050105726,1195,6455.425254,,,,27672073.85,,
2234,-0.300375573,0.048497476,1194,6431.282205,,,,27429124.9,,
2235,-0.34354104,0.0468948,546,6407.222829,,,,34353933.06,,
2236,-0.403491855,0.056576492,235,1907.808509,,,,2798288.307,,
2237,-0.385615068,0.054720979,300,1901.061864,,,,2563399.092,,
2238,-0.342985805,0.052871669,455,1894.337772,,,,2071693.223,,
2239,-0.357012207,0.051025782,404,1887.626129,,,,2201146.49,,
